area_fips,year,qtr,employment,wages,avg_wage_per_employee,state_name,county_name
31059,2023,1,4508.67,56957914,12210.4517982937588687,Nebraska,Fillmore County
31061,2023,1,1563.34,14225006,10334.4605854270171211,Nebraska,Franklin County
31063,2023,1,1550.66,14709148,10247.2931484094493342,Nebraska,Frontier County
31065,2023,1,3482.66,42653310,12053.5126940243290650,Nebraska,Furnas County
31067,2023,1,16830.00,194224890,13064.4393030796124092,Nebraska,Gage County
31069,2023,1,1026.66,10629288,11335.7708972946023789,Nebraska,Garden County
31071,2023,1,1501.34,14223842,10470.8232908886571212,Nebraska,Garfield County
31073,2023,1,920.01,11779912,12035.6151064801125239,Nebraska,Gosper County
31075,2023,1,558.66,4826748,9826.5689198936747650,Nebraska,Grant County
31077,2023,1,1205.33,11020472,10175.6879852053618506,Nebraska,Greeley County
31079,2023,1,70185.99,921598466,14671.2821510638086983,Nebraska,Hall County
31081,2023,1,7282.00,94857656,12758.1749547507914976,Nebraska,Hamilton County
31083,2023,1,1558.66,16793174,11758.8308507488198179,Nebraska,Harlan County
31085,2023,1,347.99,3102628,9355.1087756203106955,Nebraska,Hayes County
31087,2023,1,1310.00,14020960,12464.5651135471710027,Nebraska,Hitchcock County
31089,2023,1,8372.66,92641028,12080.3894298315033370,Nebraska,Holt County
31091,2023,1,488.00,3838618,9944.8237253596173161,Nebraska,Hooker County
31093,2023,1,3040.67,30340780,11542.2615715722277693,Nebraska,Howard County
31095,2023,1,6650.67,74996602,11683.3439312539811084,Nebraska,Jefferson County
31097,2023,1,2719.33,36539388,14477.8720167429193605,Nebraska,Johnson County
31099,2023,1,4002.00,47206910,11932.1602780944566496,Nebraska,Kearney County
31101,2023,1,6304.00,70314698,11606.7890787297441411,Nebraska,Keith County
31103,2023,1,233.33,1780520,9779.07069059518402894000,Nebraska,Keya Paha County
31105,2023,1,2673.34,30553202,12603.4407352408039711,Nebraska,Kimball County
31107,2023,1,5494.01,54785104,11024.1734479456558774,Nebraska,Knox County
31109,2023,1,341748.66,4846474534,15630.1893230977958104,Nebraska,Lancaster County
31111,2023,1,28502.00,344838942,14028.2482391184243031,Nebraska,Lincoln County
31113,2023,1,316.00,2830024,9747.3112799386994561,Nebraska,Logan County
31115,2023,1,184.00,1620432,9195.0120082815734990,Nebraska,Loup County
31117,2023,1,122.66,1422760,12081.32443244358833704000,Nebraska,McPherson County
31119,2023,1,43140.66,580663128,14777.5399950176152989,Nebraska,Madison County
31121,2023,1,4543.34,52891928,12469.1068935267718828,Nebraska,Merrick County
31123,2023,1,2974.00,34344596,11790.4102545060434490,Nebraska,Morrill County
31125,2023,1,1842.00,19724050,11424.6728755034167332,Nebraska,Nance County
31127,2023,1,5861.34,91789100,15057.3278840226046376,Nebraska,Nemaha County
31129,2023,1,3032.66,30894466,11569.5552984829551820,Nebraska,Nuckolls County
31131,2023,1,11963.34,148525402,13323.5527301356473866,Nebraska,Otoe County
31133,2023,1,1480.66,17012398,12811.1476197332727894,Nebraska,Pawnee County
31135,2023,1,2196.67,26314942,12402.7216668079780200,Nebraska,Perkins County
31137,2023,1,9667.99,135993156,13865.0327651394614313,Nebraska,Phelps County
31139,2023,1,3882.66,40664320,11328.4188544938363937,Nebraska,Pierce County
31141,2023,1,39164.00,536084416,14338.9858037392611431,Nebraska,Platte County
31143,2023,1,2790.66,30667308,12051.9430198744054234,Nebraska,Polk County
31145,2023,1,9903.34,114174708,13153.9656991196687606,Nebraska,Red Willow County
31147,2023,1,4564.00,47323176,10993.0339649622889087,Nebraska,Richardson County
31149,2023,1,919.33,9984958,11728.4996171240986117,Nebraska,Rock County
31151,2023,1,13168.01,178973068,13644.1434466251471801,Nebraska,Saline County
31153,2023,1,150480.66,2279101336,15795.3171094829328609,Nebraska,Sarpy County
31155,2023,1,11071.33,130285508,12556.6456658100376216,Nebraska,Saunders County
31157,2023,1,31272.66,371730598,13374.0519589324290469,Nebraska,Scotts Bluff County
31159,2023,1,11737.34,144769858,12704.1003780169231031,Nebraska,Seward County
31161,2023,1,3406.00,32701052,11006.6161379044056297,Nebraska,Sheridan County
31163,2023,1,1376.66,11795480,10299.7350354991993831,Nebraska,Sherman County
31165,2023,1,365.34,3462272,12195.9366382141385124,Nebraska,Sioux County
31167,2023,1,2516.66,62359048,18725.1825953633092420,Nebraska,Stanton County
31169,2023,1,4319.34,58422498,13303.2631789726550674,Nebraska,Thayer County
31171,2023,1,474.00,4086202,9372.6119850442951300,Nebraska,Thomas County
31173,2023,1,6395.33,90071072,14394.1992313887973395,Nebraska,Thurston County
31175,2023,1,3396.67,33758260,11016.4814987107078252,Nebraska,Valley County
31177,2023,1,15439.34,230848808,14556.9494117452154111,Nebraska,Washington County
31179,2023,1,8261.34,84688052,12091.2791285076911646,Nebraska,Wayne County
31181,2023,1,2016.67,21039322,11631.8540503855666941,Nebraska,Webster County
31183,2023,1,548.66,5727578,9305.9927588658321626,Nebraska,Wheeler County
31185,2023,1,14842.00,187698568,13685.7302905665676027,Nebraska,York County
32001,2023,1,17429.34,257964852,15530.8819059245326456,Nevada,Churchill County
32003,2023,1,2163296.66,34204689790,17296.476841877330,Nevada,Clark County
32005,2023,1,38932.00,627722442,18009.0583478713924785,Nevada,Douglas County
32007,2023,1,44629.34,713034014,16348.0275162336307201,Nevada,Elko County
32009,2023,1,678.00,12106136,13004.3280717957544119,Nevada,Esmeralda County
32011,2023,1,8363.34,275670248,22803.4365874072142962,Nevada,Eureka County
32013,2023,1,15147.33,266515364,16583.5192854356935857,Nevada,Humboldt County
32015,2023,1,7192.66,184025794,19525.9504468809695105,Nevada,Lander County
32017,2023,1,2576.66,29193038,13575.5364218279724783,Nevada,Lincoln County
32019,2023,1,27013.33,356398786,14491.4565992826085085,Nevada,Lyon County
32021,2023,1,2901.99,47839698,16905.5120674768897679,Nevada,Mineral County
32023,2023,1,26354.66,435318226,15545.5244953459202839,Nevada,Nye County
32027,2023,1,3718.67,73430272,19385.5207484418327367,Nevada,Pershing County
32029,2023,1,38172.67,701100346,17332.3641750664588926,Nevada,Storey County
32031,2023,1,467053.34,7652189532,18310.4345477093372653,Nevada,Washoe County
32033,2023,1,8589.34,154070136,17849.7365803500783563,Nevada,White Pine County
32510,2023,1,61263.34,972928614,17161.6316324615888283,Nevada,Carson City
33001,2023,1,49141.34,644279774,13738.2402008980074095,New Hampshire,Belknap County
33003,2023,1,34853.67,411101941,13707.3196835336151248,New Hampshire,Carroll County
33005,2023,1,62260.00,893593852,14840.7013629873421706,New Hampshire,Cheshire County
33007,2023,1,21110.67,270916065,15178.4681759551454991,New Hampshire,Coos County
33009,2023,1,107136.00,1855187950,15952.3441682037899898,New Hampshire,Grafton County
33011,2023,1,400514.01,7865893410,18588.7181297718874726,New Hampshire,Hillsborough County
33013,2023,1,152071.33,2431412000,16941.6417157230131077,New Hampshire,Merrimack County
33015,2023,1,301188.00,5557653152,17180.7895768724886414,New Hampshire,Rockingham County
33017,2023,1,94282.66,1594997560,17488.2896307519822518,New Hampshire,Strafford County
33019,2023,1,26877.34,371840572,14199.4569927091029761,New Hampshire,Sullivan County
34001,2023,1,239789.34,3607883188,18747.9319592237781106,New Jersey,Atlantic County
34003,2023,1,863206.00,17791911858,20793.9432352213187307,New Jersey,Bergen County
34005,2023,1,409460.00,7382676348,20205.0491678429806764,New Jersey,Burlington County
34007,2023,1,401489.34,6801730870,19376.7845630318787895,New Jersey,Camden County
34009,2023,1,66166.66,821730618,14627.7783485335284270,New Jersey,Cape May County
34011,2023,1,118200.00,1624831512,17596.7261530462911190,New Jersey,Cumberland County
34013,2023,1,674760.66,15407370286,23623.9426018427322010,New Jersey,Essex County
34015,2023,1,242765.99,3438933932,16667.0845175645150347,New Jersey,Gloucester County
34017,2023,1,543962.00,14797264674,24080.4252046275653565,New Jersey,Hudson County
34019,2023,1,89602.67,1819962758,20475.8616636082607032,New Jersey,Hunterdon County
34021,2023,1,519806.00,13403875646,23554.7299154892733273,New Jersey,Mercer County
34023,2023,1,857777.35,18434510518,22414.7341735451042709,New Jersey,Middlesex County
34025,2023,1,520864.00,9139204404,20169.4776238667807392,New Jersey,Monmouth County
34027,2023,1,586024.67,17094407346,26394.1061336144331070,New Jersey,Morris County
34029,2023,1,354004.00,4932989410,18710.8456400300637151,New Jersey,Ocean County
34031,2023,1,340898.67,5402758762,18982.8987990366694865,New Jersey,Passaic County
34033,2023,1,43535.33,758535986,16956.6882299908034986,New Jersey,Salem County
34035,2023,1,376930.00,11630203418,26384.5059498766521770,New Jersey,Somerset County
34037,2023,1,74403.34,1125013650,18563.6053664569902071,New Jersey,Sussex County
34039,2023,1,456078.67,10256863278,21648.9196856217733002,New Jersey,Union County
34041,2023,1,63950.00,1049672076,18135.4835601422366524,New Jersey,Warren County
35001,2023,1,680849.34,10357042170,17304.104084274049,New Mexico,Bernalillo County
35003,2023,1,1268.00,10726248,10729.7680576591181750,New Mexico,Catron County
35005,2023,1,42540.67,479863394,13682.3474269791398624,New Mexico,Chaves County
35006,2023,1,13263.34,146745368,12648.4481863408525746,New Mexico,Cibola County
35007,2023,1,8691.34,87618768,12761.6528282527355696,New Mexico,Colfax County
35009,2023,1,35140.66,392012446,12584.8068014605784520,New Mexico,Curry County
35011,2023,1,903.34,9377160,10341.1185712055283007,New Mexico,De Baca County
35013,2023,1,152402.66,1801975980,14695.7023066594860596,New Mexico,DoÐa Ana County
35015,2023,1,60719.34,1125468716,18329.9076234820871570,New Mexico,Eddy County
35017,2023,1,18172.67,250540052,13783.2695708004202495,New Mexico,Grant County
35019,2023,1,2620.00,24561228,10879.8108907529018743,New Mexico,Guadalupe County
35021,2023,1,308.00,3027062,9884.2813408540182764,New Mexico,Harding County
35023,2023,1,2816.00,33523504,14463.9000427789856715,New Mexico,Hidalgo County
35025,2023,1,63400.66,1045055156,16221.4992034791434005,New Mexico,Lea County
35027,2023,1,13344.66,130363662,11555.6782822380208825,New Mexico,Lincoln County
35028,2023,1,41477.34,1101724838,21759.7262713884179407,New Mexico,Los Alamos County
35029,2023,1,15470.00,172658286,14506.3732320319342759,New Mexico,Luna County
35031,2023,1,39336.00,422165916,13366.8325978632948074,New Mexico,McKinley County
35033,2023,1,1291.34,13131722,11843.0467766952942512,New Mexico,Mora County
35035,2023,1,34789.34,420534580,13106.2118109810827648,New Mexico,Otero County
35037,2023,1,5133.99,51092720,11290.5304975088009029,New Mexico,Quay County
35039,2023,1,18242.00,210667698,13133.2333752382960127,New Mexico,Rio Arriba County
35041,2023,1,12258.66,131607364,12121.2565075284741008,New Mexico,Roosevelt County
35043,2023,1,65032.00,890310744,14580.4739844104437289,New Mexico,Sandoval County
35045,2023,1,90416.00,1222064082,15175.7773462635301325,New Mexico,San Juan County
35047,2023,1,14991.34,152763142,12133.6594232299685863,New Mexico,San Miguel County
35049,2023,1,120233.33,1667839996,15492.2163928535614797,New Mexico,Santa Fe County
35051,2023,1,6508.66,68506720,12824.3485437140287023,New Mexico,Sierra County
35053,2023,1,9812.66,117261480,13280.7145904943709056,New Mexico,Socorro County
35055,2023,1,22416.00,225219274,12185.4607767512398720,New Mexico,Taos County
35057,2023,1,6326.00,77849780,13048.7443632692687048,New Mexico,Torrance County
35059,2023,1,2478.00,24540626,10974.6236936111110128,New Mexico,Union County
35061,2023,1,33791.33,376749616,12565.7707739872238384,New Mexico,Valencia County
36001,2023,1,454580.00,9036972114,21058.8446682544462540,New York,Albany County
36003,2023,1,26324.66,336668546,15367.3124190288150548,New York,Allegany County
36005,2023,1,634472.66,10541094418,23181.0201672938387215,New York,Bronx County
36007,2023,1,160550.66,2410977872,17532.3059704183209951,New York,Broome County
36009,2023,1,55579.34,718645728,17104.8235167547571964,New York,Cattaraugus County
36011,2023,1,48651.34,723223202,18085.2604000804851314,New York,Cayuga County
36013,2023,1,90131.34,1156319122,15989.0354989410229832,New York,Chautauqua County
36015,2023,1,65557.35,977245222,18341.5917972300111239,New York,Chemung County
36017,2023,1,33806.00,535772400,17206.4183806334706301,New York,Chenango County
36019,2023,1,64588.67,936080208,18410.3092970823457608,New York,Clinton County
36021,2023,1,40061.34,547155808,18195.4388656023926914,New York,Columbia County
36023,2023,1,34614.67,482901858,15733.9815264041867165,New York,Cortland County
36025,2023,1,28086.67,433605322,17262.4176617064007931,New York,Delaware County
36027,2023,1,215625.33,3765776618,22174.4182171595553684,New York,Dutchess County
36029,2023,1,908446.00,14963099844,19891.5491262739963318,New York,Erie County
36031,2023,1,28311.34,376531030,14834.5380303211352842,New York,Essex County
36033,2023,1,34398.66,539708052,18434.8464075151941583,New York,Franklin County
36035,2023,1,31858.66,414687252,17161.2331160682473907,New York,Fulton County
36037,2023,1,44822.66,625064114,17745.4639332995678288,New York,Genesee County
36039,2023,1,29071.34,408332602,17775.8566507223704392,New York,Greene County
36041,2023,1,3046.66,36232370,14573.2893097125261527,New York,Hamilton County
36043,2023,1,30434.66,371722992,15987.9634864211019117,New York,Herkimer County
36045,2023,1,77379.33,1052662390,16878.9146798058178005,New York,Jefferson County
36047,2023,1,1707471.34,25672340830,21937.3561416014763182,New York,Kings County
36049,2023,1,13557.33,183016052,17174.5082904399708804,New York,Lewis County
36051,2023,1,38161.99,504918794,15631.7311277651532399,New York,Livingston County
36053,2023,1,40743.34,546529216,16018.3261982659384226,New York,Madison County
36055,2023,1,749570.00,12398948496,19194.1317473250622731,New York,Monroe County
36057,2023,1,37030.66,493535502,17890.1805102664651666,New York,Montgomery County
36059,2023,1,1229662.66,23447533642,23357.9073438305936557,New York,Nassau County
36061,2023,1,4808747.33,245282870916,39362.568089362667,New York,New York County
36063,2023,1,131733.34,1773686678,18104.6449352266995585,New York,Niagara County
36065,2023,1,200547.34,2956601530,18159.6693825731309248,New York,Oneida County
36067,2023,1,479104.00,8123721028,20495.8651546154743521,New York,Onondaga County
36069,2023,1,102359.33,1601060448,19745.7207006287133866,New York,Ontario County
36071,2023,1,302883.34,4613955076,20299.5901042807387258,New York,Orange County
36073,2023,1,22300.66,308810092,16593.5380106280855921,New York,Orleans County
36075,2023,1,62730.66,992168582,17567.3237750264913160,New York,Oswego County
36077,2023,1,41667.35,623706944,16027.9050214236480294,New York,Otsego County
36079,2023,1,52855.34,858808170,21271.4757529145150410,New York,Putnam County
36081,2023,1,1439150.00,24304591352,22604.0858836090819866,New York,Queens County
36083,2023,1,110060.00,2069634290,21029.4745759342704434,New York,Rensselaer County
36085,2023,1,261360.00,4218979904,21064.1629841306580869,New York,Richmond County
36087,2023,1,264828.00,4352642774,20548.5072301947493545,New York,Rockland County
36089,2023,1,68706.00,1010967018,17647.7364430878683882,New York,St. Lawrence County
36091,2023,1,175073.33,3056848256,18890.6497240076335368,New York,Saratoga County
36093,2023,1,113794.00,1970977742,19880.4297133009444779,New York,Schenectady County
36095,2023,1,15598.00,202350098,15461.6351774445500241,New York,Schoharie County
36097,2023,1,9103.34,119966042,16984.6393914359079794,New York,Schuyler County
36099,2023,1,19903.99,316667372,18128.4156517074693178,New York,Seneca County
36101,2023,1,69203.34,1401261064,21195.8067822015119474,New York,Steuben County
36103,2023,1,1288169.33,24394055198,22546.3274235227364060,New York,Suffolk County
36105,2023,1,58066.01,829812096,19300.8001497205751625,New York,Sullivan County
36107,2023,1,25607.33,459685894,19943.9803135322375258,New York,Tioga County
36109,2023,1,93465.33,1615569288,20723.0900052081595816,New York,Tompkins County
36111,2023,1,113703.34,1656887094,18356.9267980732450612,New York,Ulster County
36113,2023,1,69080.66,1000556474,18045.7730483622089445,New York,Warren County
36115,2023,1,29534.67,435130636,17910.9046574065475576,New York,Washington County
36117,2023,1,54449.34,790934488,17950.0292919653678953,New York,Wayne County
36119,2023,1,829736.66,21168427498,26283.3130855789880266,New York,Westchester County
36121,2023,1,24425.33,372228382,17298.7943034461100650,New York,Wyoming County
36123,2023,1,13209.33,154795004,16908.5209493816757551,New York,Yates County
37001,2023,1,129996.01,1702904558,13846.8888761338008480,North Carolina,Alamance County
37003,2023,1,18304.01,197169474,13307.6140835384650313,North Carolina,Alexander County
37005,2023,1,5953.99,59229202,11073.0936159219001468,North Carolina,Alleghany County
37007,2023,1,13536.66,151366856,12663.2660480036692511,North Carolina,Anson County
37009,2023,1,14218.00,150549118,11988.9992026750112797,North Carolina,Ashe County
37011,2023,1,13359.34,136743946,13034.5497904375667929,North Carolina,Avery County
37013,2023,1,31093.34,365263318,12665.4727141280129106,North Carolina,Beaufort County
37015,2023,1,10365.33,105088756,12187.9571372671027413,North Carolina,Bertie County
37017,2023,1,27308.66,322097012,13060.5059012243986647,North Carolina,Bladen County
37019,2023,1,76134.66,967720118,13196.7289460805759040,North Carolina,Brunswick County
37021,2023,1,272856.00,3820477560,15721.7759834588967163,North Carolina,Buncombe County
37023,2023,1,58544.66,670869340,13333.7555808310648736,North Carolina,Burke County
37025,2023,1,168062.01,2262398652,15481.0302420253924151,North Carolina,Cabarrus County
37027,2023,1,50942.00,650620514,13306.5975734038063819,North Carolina,Caldwell County
37029,2023,1,2455.34,30423818,12779.9998428230172053,North Carolina,Camden County
37031,2023,1,47253.34,511586434,13273.1549768186385449,North Carolina,Carteret County
37033,2023,1,5878.66,64251128,12200.3885918785415370,North Carolina,Caswell County
37035,2023,1,179929.34,2498387582,14664.7277500561985829,North Carolina,Catawba County
37037,2023,1,33654.66,412713618,13604.7991503468978250,North Carolina,Chatham County
37039,2023,1,15997.33,170799878,13003.3345897868021271,North Carolina,Cherokee County
37041,2023,1,10196.67,110267782,12925.9237126774639116,North Carolina,Chowan County
37043,2023,1,4263.34,47531096,12967.5858845240667397,North Carolina,Clay County
37045,2023,1,72366.00,937791038,14071.3115759378101131,North Carolina,Cleveland County
37047,2023,1,30106.66,345952136,13290.0919842958445323,North Carolina,Columbus County
37049,2023,1,81036.66,1053953982,13958.5312685741962289,North Carolina,Craven County
37051,2023,1,243454.66,3253006818,14850.1605948516334760,North Carolina,Cumberland County
37053,2023,1,13317.33,151584964,12998.0552431671681540,North Carolina,Currituck County
37055,2023,1,34175.33,391116538,13481.4793425213372628,North Carolina,Dare County
37057,2023,1,92290.00,1216160184,13357.6792299817605871,North Carolina,Davidson County
37059,2023,1,26748.00,347088206,13470.4312637936482008,North Carolina,Davie County
37061,2023,1,38074.66,446950720,12823.6073399786347203,North Carolina,Duplin County
37063,2023,1,461830.00,11138063224,21511.1206794950135859,North Carolina,Durham County
37065,2023,1,30192.00,343874834,12982.5510415474458223,North Carolina,Edgecombe County
37067,2023,1,384827.33,6597523396,16630.3407543314420678,North Carolina,Forsyth County
37069,2023,1,26634.00,369226734,14663.8240810617920028,North Carolina,Franklin County
37071,2023,1,153990.66,2003136750,14221.5093987137153845,North Carolina,Gaston County
37073,2023,1,2803.34,28695308,11378.2842854022517266,North Carolina,Gates County
37075,2023,1,3746.65,39802588,13124.5372870919718619,North Carolina,Graham County
37077,2023,1,40372.00,581455958,15901.6593984929612721,North Carolina,Granville County
37079,2023,1,9049.34,97364232,12377.5094784598519257,North Carolina,Greene County
37081,2023,1,571338.67,8794652448,15873.0734729274181721,North Carolina,Guilford County
37083,2023,1,29920.00,327145954,12408.7592319383769297,North Carolina,Halifax County
37085,2023,1,54758.66,605557850,13014.7041805627322675,North Carolina,Harnett County
37087,2023,1,35571.33,420012034,13100.3329833008607213,North Carolina,Haywood County
37089,2023,1,82638.00,1082884146,14279.2700312875315594,North Carolina,Henderson County
37091,2023,1,17222.00,206421224,12516.1386920726323863,North Carolina,Hertford County
37093,2023,1,17908.00,195552798,13232.8158389565523769,North Carolina,Hoke County
37095,2023,1,2920.66,30844452,11898.7621724515235195,North Carolina,Hyde County
37097,2023,1,162662.00,2493734514,15285.8772978197776535,North Carolina,Iredell County
37099,2023,1,28005.34,322726392,13462.5707499366353176,North Carolina,Jackson County
37101,2023,1,114996.00,1560161846,14055.2949048009628373,North Carolina,Johnston County
37103,2023,1,3289.34,38854040,12778.8733684374566831,North Carolina,Jones County
37105,2023,1,52400.00,721875814,14022.6153039156237866,North Carolina,Lee County
37107,2023,1,57598.66,706664364,13469.9867038468948905,North Carolina,Lenoir County
37109,2023,1,54058.00,730161578,15030.2192004673567766,North Carolina,Lincoln County
37111,2023,1,30784.67,345332026,12655.3784768536540881,North Carolina,McDowell County
37113,2023,1,24202.66,274535884,12156.5921712348433835,North Carolina,Macon County
37115,2023,1,8288.00,83212994,12246.2817278054254574,North Carolina,Madison County
37117,2023,1,12396.01,113750834,11260.5878847709932799,North Carolina,Martin County
37119,2023,1,1536997.33,38910108996,22183.2192035009739614,North Carolina,Mecklenburg County
37121,2023,1,9774.67,114901092,11962.0685260713149261,North Carolina,Mitchell County
37123,2023,1,18225.33,207026390,12597.9731871781136096,North Carolina,Montgomery County
37125,2023,1,75622.66,962335700,13283.5666924061247842,North Carolina,Moore County
37127,2023,1,77665.33,1041050266,14504.9810798331987194,North Carolina,Nash County
37129,2023,1,253822.00,3868523314,16098.0232220109603139,North Carolina,New Hanover County
37131,2023,1,9858.00,115770120,12301.2331579808120048,North Carolina,Northampton County
37133,2023,1,105386.00,1165167970,12044.8701168629901186,North Carolina,Onslow County
37135,2023,1,152990.00,2938141116,18844.9044748201913707,North Carolina,Orange County
37137,2023,1,7265.34,64555540,11271.9302306503675945,North Carolina,Pamlico County
37139,2023,1,31386.66,369024774,13260.1338234295615733,North Carolina,Pasquotank County
37141,2023,1,27374.66,311089898,13212.4895036256890839,North Carolina,Pender County
37143,2023,1,4850.67,51708878,12500.6272010059814129,North Carolina,Perquimans County
37145,2023,1,19197.33,235049626,13158.0755914390719022,North Carolina,Person County
37147,2023,1,159560.67,2195410648,16200.4877551084464708,North Carolina,Pitt County
37149,2023,1,10668.67,115749892,12862.5085294720625661,North Carolina,Polk County
37151,2023,1,84472.00,972779640,12752.9289119782440624,North Carolina,Randolph County
37153,2023,1,28317.33,302784692,12534.5221388518565139,North Carolina,Richmond County
37155,2023,1,76172.01,842425950,12897.2160456490315364,North Carolina,Robeson County
37157,2023,1,49244.66,551502022,12682.4147484539275711,North Carolina,Rockingham County
37159,2023,1,100796.00,1413273054,15201.5980763935151134,North Carolina,Rowan County
37161,2023,1,36668.67,419592418,12106.2303833487521661,North Carolina,Rutherford County
37163,2023,1,34308.66,409277770,12968.1542357450703278,North Carolina,Sampson County
37165,2023,1,23577.33,281469448,13955.2675699496809961,North Carolina,Scotland County
37167,2023,1,44249.34,478641446,13785.6150322365908655,North Carolina,Stanly County
37169,2023,1,14811.34,144398410,11468.6503625239838150,North Carolina,Stokes County
37171,2023,1,56971.33,665390368,12343.5373240524399053,North Carolina,Surry County
37173,2023,1,20536.00,231880146,12872.9168228469578834,North Carolina,Swain County
37175,2023,1,18390.00,214942540,13068.3030684547456870,North Carolina,Transylvania County
37177,2023,1,1774.66,18840706,12324.7797555445784131,North Carolina,Tyrrell County
37179,2023,1,142500.67,2115215802,15357.5547048745778767,North Carolina,Union County
37181,2023,1,28350.00,323042230,12957.2308626201824751,North Carolina,Vance County
37183,2023,1,1255803.34,24387307560,18693.8761936377826273,North Carolina,Wake County
37185,2023,1,5708.67,55160960,12327.8408822398354424,North Carolina,Warren County
37187,2023,1,6264.66,74726628,12546.7942514832803083,North Carolina,Washington County
37189,2023,1,49036.66,546566964,12728.5157105627647065,North Carolina,Watauga County
37191,2023,1,81895.33,986987380,13399.3429929471128909,North Carolina,Wayne County
37193,2023,1,38506.67,440738736,12410.7547185974691669,North Carolina,Wilkes County
37195,2023,1,71349.33,963016060,14175.2329964951705245,North Carolina,Wilson County
37197,2023,1,19976.00,220668170,13127.0811741736101543,North Carolina,Yadkin County
37199,2023,1,8977.34,96253152,12452.4068842608853917,North Carolina,Yancey County
38001,2023,1,1597.33,19923900,12606.4732026006271159,North Dakota,Adams County
38003,2023,1,8820.00,107008860,12726.0934829312625295,North Dakota,Barnes County
38005,2023,1,3901.34,47200122,13661.8249375712007276,North Dakota,Benson County
38007,2023,1,790.00,11198082,15404.8144536146561440,North Dakota,Billings County
38009,2023,1,4704.00,56919638,13093.8639897490980567,North Dakota,Bottineau County
38011,2023,1,2632.01,32758224,13955.9335665040291043,North Dakota,Bowman County
38013,2023,1,1321.99,22206914,17880.2023064467218015,North Dakota,Burke County
38015,2023,1,113234.00,1726246714,16052.6196874260793815,North Dakota,Burleigh County
38017,2023,1,247508.00,4024121820,17093.3294942573141643,North Dakota,Cass County
38019,2023,1,2405.34,29105008,13529.8201496674057646,North Dakota,Cavalier County
38021,2023,1,3307.33,37930778,12681.2298682465625820,North Dakota,Dickey County
38023,2023,1,1640.01,25727190,16330.1883020832616732,North Dakota,Divide County
38025,2023,1,3992.67,89383564,17519.6362559673342081,North Dakota,Dunn County
38027,2023,1,1388.67,12955134,10965.9342244249516692,North Dakota,Eddy County
38029,2023,1,1840.00,20192928,11861.5792018385561810,North Dakota,Emmons County
38031,2023,1,2926.00,37390048,13683.7294263805826771,North Dakota,Foster County
38033,2023,1,1234.67,13017834,12138.99417398346698446000,North Dakota,Golden Valley County
38035,2023,1,78178.00,1073119248,15003.0863455283853355,North Dakota,Grand Forks County
38037,2023,1,1189.33,13455432,11815.0584164201889316,North Dakota,Grant County
38039,2023,1,1592.01,17687454,10463.5395570549202804,North Dakota,Griggs County
38041,2023,1,1304.66,16132830,11560.6535840695862347,North Dakota,Hettinger County
38043,2023,1,1356.66,15158368,12391.3406870495029192,North Dakota,Kidder County
38045,2023,1,2654.67,30428578,12230.6677540400716076,North Dakota,LaMoure County
38047,2023,1,1205.33,11662672,11172.3013161444173427,North Dakota,Logan County
38049,2023,1,2608.67,35505664,13213.5368593568558945,North Dakota,McHenry County
38051,2023,1,1862.66,20760124,11929.5317354771964244,North Dakota,McIntosh County
38053,2023,1,21294.00,503534364,19550.8652162200115774,North Dakota,McKenzie County
38055,2023,1,6548.00,109308510,15813.3067714138607195,North Dakota,McLean County
38057,2023,1,7849.33,155763232,16421.9919060700816357,North Dakota,Mercer County
38059,2023,1,23571.33,335181740,14767.1561330793883668,North Dakota,Morton County
38061,2023,1,10117.99,196748806,17729.4644207633838046,North Dakota,Mountrail County
38063,2023,1,1929.99,20392958,11216.2845461256075368,North Dakota,Nelson County
38065,2023,1,1298.01,29340812,15523.0551133314416961,North Dakota,Oliver County
38067,2023,1,6151.99,81904772,14148.3556277297334393,North Dakota,Pembina County
38069,2023,1,3087.33,37117498,13302.2085400083875382,North Dakota,Pierce County
38071,2023,1,10936.67,134121050,13278.6604490534563185,North Dakota,Ramsey County
38073,2023,1,3852.66,43816890,11412.5439574799142945,North Dakota,Ransom County
38075,2023,1,1462.00,16632636,13326.6261531906421251,North Dakota,Renville County
38077,2023,1,15449.33,199852134,12852.4934629391038170,North Dakota,Richland County
38079,2023,1,8809.34,106187322,12541.1793521416656708,North Dakota,Rolette County
38081,2023,1,5617.34,94890598,15607.6297681599493546,North Dakota,Sargent County
38083,2023,1,428.66,3598142,11019.5838494768237365,North Dakota,Sheridan County
38085,2023,1,2912.00,36763694,13859.5515017834383382,North Dakota,Sioux County
38087,2023,1,148.00,1584160,12284.25741890041359180000,North Dakota,Slope County
38089,2023,1,36943.99,648705596,16199.6667401037200545,North Dakota,Stark County
38091,2023,1,1024.01,15286134,14456.1639263142564080,North Dakota,Steele County
38093,2023,1,21575.33,296153570,14514.5260787948751583,North Dakota,Stutsman County
38095,2023,1,1314.66,15756152,12990.1395404687972006,North Dakota,Towner County
38097,2023,1,6878.67,94465406,13358.8988403443868185,North Dakota,Traill County
38099,2023,1,8965.33,121774118,13736.9924744069624535,North Dakota,Walsh County
38101,2023,1,60825.33,889899568,14793.0658264273352022,North Dakota,Ward County
38103,2023,1,2820.00,33202738,12408.7869146001087295,North Dakota,Wells County
38105,2023,1,50573.34,1099178954,18501.2463693450190785,North Dakota,Williams County
