"area_fips","year","qtr","employment","wages","avg_wage_per_employee"
"39089",2023,1,"137437.34","1904983462","16409.1356808186354879"
"39091",2023,1,"38176.00","475672550","14655.6000666401339428"
"39093",2023,1,"191239.34","2599762136","17928.4234256350487567"
"39095",2023,1,"390702.00","6218657700","16891.4963961518309220"
"39097",2023,1,"45158.00","568457510","15526.8116369972113708"
"39099",2023,1,"184594.67","2304245924","14730.2774631283144048"
"39101",2023,1,"45929.99","597691112","14563.3817571812145968"
"39103",2023,1,"120583.99","1716308266","16135.8929046335803985"
"39105",2023,1,"6910.00","68871264","12027.6858171345551484"
"39107",2023,1,"39362.67","479634456","13595.0430299820720276"
"39109",2023,1,"82560.66","1091755424","15407.9511086510425406"
"39111",2023,1,"5804.00","64502254","13087.3348018322110271"
"39113",2023,1,"489028.00","7496657614","17955.9244218909522654"
"39115",2023,1,"5729.33","67423866","13037.6556542125485213"
"39117",2023,1,"10205.33","110154222","13486.3948264321791939"
"39119",2023,1,"68824.66","888583454","14229.2164118100009118"
"39121",2023,1,"5881.34","75578722","13824.7894102869514489"
"39123",2023,1,"24813.34","349930332","16174.3409977184512856"
"39125",2023,1,"9636.00","120641332","13567.6551459115628231"
"39127",2023,1,"12234.66","143491424","13872.3471331954995652"
"39129",2023,1,"32353.33","459926256","15843.0877941964449557"
"39131",2023,1,"20863.99","312485648","15756.6296688059083097"
"39133",2023,1,"110352.66","1545218006","15404.3133165114977380"
"39135",2023,1,"22924.00","312562952","14103.9790847012887219"
"39137",2023,1,"23795.34","308420708","14152.9484040348139644"
"39139",2023,1,"95973.33","1167103656","15091.5826956963217700"
"39141",2023,1,"59394.00","831800800","16393.0585929668172757"
"39143",2023,1,"49949.33","651172040","14277.9264966590334311"
"39145",2023,1,"48589.34","588910140","14085.3055305519210486"
"39147",2023,1,"38007.99","446301412","13435.0379745926367071"
"39149",2023,1,"53598.67","747098984","15853.5057987829379224"
"39151",2023,1,"304515.34","4147001224","16072.7843865127744599"
"39153",2023,1,"519718.67","8293202438","17117.3338241145132086"
"39155",2023,1,"125298.00","1548183620","14836.8047736844409783"
"39157",2023,1,"72710.66","889747664","14192.4034968270970131"
"39159",2023,1,"66804.00","1073648656","17428.2416992160719547"
"39161",2023,1,"22679.34","278048614","14039.6983081995255844"
"39163",2023,1,"4358.00","47633000","12432.1527880126613995"
"39165",2023,1,"195825.34","3232302076","17765.0102395081463555"
"39167",2023,1,"49254.01","713334134","15812.8733632403968341"
"39169",2023,1,"95162.00","1281969188","14631.6122885966668880"
"39171",2023,1,"33153.33","428618278","13841.3723476103775598"
"39173",2023,1,"146022.67","2135398326","15542.2021372658927335"
"39175",2023,1,"20310.66","269274184","14231.3027665856771467"
"39999",2023,1,"367642.00","10268929440","22779.7137590744096580"
"40000",2023,1,"3639929.01","52241727754","15069.909527239422"
"40001",2023,1,"8933.34","89989762","10998.7282594938361575"
"40003",2023,1,"2525.34","31283908","12961.2014161909164110"
"40005",2023,1,"6543.33","60811994","10976.7551746773759657"
"40007",2023,1,"2751.34","34371336","11930.7126443371330547"
"40009",2023,1,"19392.00","256114850","13480.9102477812095967"
"40011",2023,1,"5845.33","73321406","12052.2388800064460053"
"40013",2023,1,"42020.67","534613414","13867.1054491860877140"
"40015",2023,1,"14170.00","163549036","12285.9826395908291892"
"40017",2023,1,"74385.33","905693974","13198.5331543520500319"
"40019",2023,1,"46649.34","576405646","13235.9653394941227368"
"40021",2023,1,"34386.67","364273624","11955.9865039771246796"
"40023",2023,1,"10326.01","106399238","11382.5561030922060850"
"40025",2023,1,"1336.00","13288242","10150.9382620505371843"
"40027",2023,1,"183610.00","2234019622","15325.2871712032449235"
"40029",2023,1,"2395.33","25036514","10858.3159988904234881"
"40031",2023,1,"81176.66","948969082","12174.0512103003132961"
"40033",2023,1,"3359.33","34633264","11003.8768222985916529"
"40035",2023,1,"10122.00","104740596","11906.7171526266001771"
"40037",2023,1,"41311.34","545540476","14050.3828452713400883"
"40039",2023,1,"24478.00","293280106","12922.6648298518156977"
"40041",2023,1,"19024.01","189028422","11587.5507332869689716"
"40043",2023,1,"3905.34","67399808","14091.4040847147799501"
"40045",2023,1,"2228.00","26010578","11719.8745519331446588"
"40047",2023,1,"46763.33","574999452","13103.5672222240616738"
"40049",2023,1,"19540.67","264183030","12531.1513626714086648"
"40051",2023,1,"27177.99","326983508","12116.1596499685922783"
"40053",2023,1,"2800.01","40020722","12061.0573785382045421"
"40055",2023,1,"1767.99","16073016","10610.6683325292868474"
"40057",2023,1,"1235.34","13504254","10944.9940080897532145"
"40059",2023,1,"2175.34","23946272","11451.4277725863545258"
"40061",2023,1,"7066.66","67622336","10387.4628396482933569"
"40063",2023,1,"5783.99","54961616","10750.8431722179683881"
"40065",2023,1,"18963.33","237914444","12632.0643863695175327"
"40067",2023,1,"2092.00","18051850","10058.8023844321487225"
"40069",2023,1,"6478.00","71473716","10988.4289004295485847"
"40071",2023,1,"34610.00","449849756","12825.8440620184828978"
"40073",2023,1,"13255.34","175317190","12491.1601137000901242"
"40075",2023,1,"3923.33","41231664","10657.6121527726958066"
"40077",2023,1,"6632.66","94631072","13268.4065911133705889"
"40079",2023,1,"22752.65","226206630","11633.7284862825518933"
"40081",2023,1,"14679.33","175068722","12651.6398499345448406"
"40083",2023,1,"16518.00","174055612","11680.8260125766402626"
"40085",2023,1,"10829.34","121376404","11146.9844245911483018"
"40087",2023,1,"23726.67","267578938","12702.9789416440427712"
"40089",2023,1,"24777.34","262887320","11652.4971978431751982"
"40091",2023,1,"8900.66","81178556","10655.3839765235876912"
"40093",2023,1,"4290.00","49006364","11295.2145032952712202"
"40095",2023,1,"9750.00","111863412","12779.4296950808331582"
"40097",2023,1,"26017.34","346909558","14901.6835660310780971"
"40099",2023,1,"9544.67","98265028","11520.1094303265971788"
"40101",2023,1,"55789.33","707104336","14163.7016621571899278"
"40103",2023,1,"9639.33","115836620","13387.5281233825439574"
"40105",2023,1,"3890.67","45573414","11938.3164056650853260"
"40107",2023,1,"4751.34","44751558","11255.1748151911537681"
"40109",2023,1,"958122.67","15994170634","16939.363332121977"
"40111",2023,1,"19894.01","223349732","12325.8674941143333865"
"40113",2023,1,"14564.66","167924138","13375.4221903391319612"
"40115",2023,1,"25799.34","276474222","11662.5559952879736687"
"40117",2023,1,"6784.67","74287028","11721.3296278602659845"
"40119",2023,1,"55800.00","652284925","13514.2670619745416666"
"40121",2023,1,"30296.66","374379476","13395.6650475052098986"
"40123",2023,1,"39469.34","494198660","13500.4454809378571692"
"40125",2023,1,"45438.00","503547180","12833.2381476328878148"
"40127",2023,1,"5136.00","47844564","10991.9169622583344053"
"40129",2023,1,"1743.33","19275416","11629.7814221949272583"
"40131",2023,1,"59413.34","812671338","15036.5491638535012464"
"40133",2023,1,"14909.33","163433126","12459.5639150707913742"
"40135",2023,1,"18526.00","161939228","11284.1861829682507732"
"40137",2023,1,"30972.66","406360102","12821.7279901693189471"
"40139",2023,1,"19073.34","246286104","12740.3383323773131918"
"40141",2023,1,"3004.67","28895556","11071.1059334679217122"
"40143",2023,1,"719182.66","11380809132","15737.0934906638464232"
"40145",2023,1,"20495.99","267402290","12694.8079818899741924"
"40147",2023,1,"37968.67","669373672","15168.9878683187762960"
"40149",2023,1,"4192.67","42619256","11504.9684650862449429"
"40151",2023,1,"6500.00","75010700","11975.7627445858083605"
"40153",2023,1,"16614.66","221629950","12693.3782687254074604"
"40999",2023,1,"56376.33","1207501511","20741.6546443604380344"
"41000",2023,1,"4223911.66","73801350750","19890.100520925027"
"41001",2023,1,"11056.00","129486628","14909.7782554873532726"
"41003",2023,1,"77573.99","1223240850","18558.6309173763906106"
"41005",2023,1,"343658.00","5821757096","18929.7860637060148811"
"41007",2023,1,"36596.66","445667680","15762.7905297922267538"
"41009",2023,1,"24116.67","309613356","15167.8507575827917071"
"41011",2023,1,"46333.34","563844848","15708.2742012868521546"
"41013",2023,1,"14625.34","278887474","18788.6220635733554887"
"41015",2023,1,"13276.00","154450836","14619.0869008681379967"
"41017",2023,1,"179490.01","2750789822","18313.3489729211332477"
"41019",2023,1,"76822.67","963143620","16393.0559744507691064"
"41021",2023,1,"1930.00","27671112","14858.9910669624230181"
"41023",2023,1,"4945.33","60927822","15208.3665075816675263"
"41025",2023,1,"5085.33","56847516","14402.5612041409626271"
"41027",2023,1,"27240.01","352414178","16038.4318126772062213"
"41029",2023,1,"179156.66","2550274936","17297.1198335608260177"
"41031",2023,1,"13758.66","172527026","16158.3059413857261844"
"41033",2023,1,"61098.66","732604330","15224.3115560899354138"
"41035",2023,1,"45795.33","573128418","15976.3023647560561929"
"41037",2023,1,"4931.34","59183714","15083.1112214415181773"
"41039",2023,1,"312522.00","4388087462","17744.5768584445303186"
"41041",2023,1,"35625.34","428137210","16172.7111997473361144"
"41043",2023,1,"97588.66","1333143698","17038.9804268516628918"
"41045",2023,1,"25716.01","302450056","14896.3538884703398719"
"41047",2023,1,"329184.00","5154013056","18755.3966795867947569"
"41049",2023,1,"12808.66","208065922","17246.0670743894564889"
"41051",2023,1,"1013819.34","20355846708","22826.8664926468132294"
"41053",2023,1,"42558.67","516936358","15779.0067729641274225"
"41055",2023,1,"1859.34","27567608","17506.9340167928934227"
"41057",2023,1,"19624.67","250141710","15865.2085910935944555"
"41059",2023,1,"64333.34","838768848","17146.7216301308257584"
"41061",2023,1,"20760.00","257655624","15742.8351933103076242"
"41063",2023,1,"5301.33","65305714","15100.6111531225869640"
"41065",2023,1,"21212.66","285854912","17701.0476799413308804"
"41067",2023,1,"618229.34","13649636212","21623.7184258827555914"
"41069",2023,1,"704.66","7362696","12330.2837435291292299"
"41071",2023,1,"76559.34","1006581398","16988.3610198491948114"
"41999",2023,1,"69265.33","1997510372","23349.4278130269398205"
"42000",2023,1,"12412919.99","226219398133","18305.336759256351"
"42001",2023,1,"66428.00","872577936","16395.0312516622426203"
"42003",2023,1,"1303965.34","26637789134","19516.2515655072584592"
"42005",2023,1,"30886.00","387263100","13901.7883897990948129"
"42007",2023,1,"94542.00","1423777358","15277.7478642046761847"
"42009",2023,1,"32452.00","375386636","13092.4351528622033209"
"42011",2023,1,"339336.00","5335772972","17266.2903087990908447"
"42013",2023,1,"112780.66","1449018392","14821.5269699255412202"
"42015",2023,1,"44417.34","639775002","14678.2843967783339858"
"42017",2023,1,"528384.66","8372655744","16947.3227587903837422"
"42019",2023,1,"170598.66","2716549792","17293.2759522322276858"
"42021",2023,1,"94079.33","1095414890","13604.3717407725989224"
"42023",2023,1,"2952.33","38382538","13612.1726055832780923"
"42025",2023,1,"31931.34","340942006","13445.4362799084671330"
"42027",2023,1,"110570.34","1575107260","15989.6895021529927927"
"42029",2023,1,"494693.33","11648963778","21388.4072499363465477"
"42031",2023,1,"23942.00","264783542","12964.7104656234586442"
"42033",2023,1,"58014.66","715996956","14327.5122345194029463"
"42035",2023,1,"24559.35","323759392","14671.1579448427325502"
"42037",2023,1,"47968.66","582590278","14475.6318729679605584"
"42039",2023,1,"57329.33","684501866","14013.2555719929822354"
"42041",2023,1,"270082.00","4285083370","17778.4246282313476383"
"42043",2023,1,"365835.34","6475432810","17798.4158392118888340"
"42045",2023,1,"432810.66","8248903798","19453.0149803440839397"
"42047",2023,1,"26587.34","338294362","13745.1160234914735232"
"42049",2023,1,"232604.66","3043326790","15544.1621777947871898"
"42051",2023,1,"73640.65","907261210","14482.3241520443162229"
"42053",2023,1,"2660.67","44176510","17078.8829487918535839"
"42055",2023,1,"117908.66","1539112148","15000.2841465057448778"
"42057",2023,1,"10242.00","128404690","12675.9959086201040032"
"42059",2023,1,"23454.66","385116698","16196.9917162496439238"
"42061",2023,1,"24092.66","278428368","13140.6350141510396685"
"42063",2023,1,"55030.00","755780648","15252.6790461859571262"
"42065",2023,1,"29300.66","343247616","13323.2635072789901942"
"42067",2023,1,"12983.33","146755316","13075.5292071669367284"
"42069",2023,1,"190866.67","2485532162","15408.7498639296082900"
"42071",2023,1,"490612.66","7189624016","16195.7612523631361466"
"42073",2023,1,"52836.67","682087046","14147.2038191548895785"
"42075",2023,1,"102785.34","1387009028","15534.8631923073308653"
"42077",2023,1,"393631.34","6640185588","17758.0759120801542643"
"42079",2023,1,"283748.00","3895000762","15871.1544856483936436"
"42081",2023,1,"97700.00","1307936844","14907.2329831243513496"
"42083",2023,1,"27374.66","323786774","13525.1687701208304573"
"42085",2023,1,"84690.00","1135515882","14909.8497844510656326"
"42087",2023,1,"31742.66","390549196","13220.3320964267961651"
"42089",2023,1,"108939.33","1445044564","15599.2586914380701260"
"42091",2023,1,"995780.00","24178563608","21973.8887733354137825"
"42093",2023,1,"33058.67","705226690","17996.2375749407142666"
"42095",2023,1,"240034.66","3529020928","15767.3430062285933230"
"42097",2023,1,"52381.33","723846202","15147.7076756347918931"
"42099",2023,1,"15434.01","154429186","12715.0124717905328460"
"42101",2023,1,"1385182.00","28794261888","20781.4184767354888352"
"42103",2023,1,"23261.33","249257710","14322.2381726156431318"
"42105",2023,1,"9595.34","118654666","12698.4891948631787351"
"42107",2023,1,"98551.34","1280329356","15115.7128841481950543"
"42109",2023,1,"31029.34","345314860","12736.7110182900126112"
"42111",2023,1,"47421.34","582874862","14049.2183268118351525"
"42113",2023,1,"2672.67","27594956","11951.0240062049752607"
"42115",2023,1,"17935.34","240749080","14355.1050195245470881"
"42117",2023,1,"24828.66","317336818","13735.7818072392211570"
"42119",2023,1,"34125.33","459413776","14278.5348658344932890"
"42121",2023,1,"32848.01","394878730","13862.9920828350828019"
"42123",2023,1,"25817.33","313976970","13656.5826585741809363"
"42125",2023,1,"168058.00","3464460410","18303.6121746452219773"
"42127",2023,1,"28647.34","367900800","15662.2166218557758625"
"42129",2023,1,"256419.33","3606697582","15785.6376492732407540"
"42131",2023,1,"17732.01","275017570","15570.6605034289072874"
"42133",2023,1,"359232.00","5480652324","16856.9619196608395343"
"42999",2023,1,"309159.00","9876552762","30015.6526055622886234"
"44000",2023,1,"1013457.66","17735589889","19881.1326235323920827"
"44001",2023,1,"28261.33","400136942","16132.0097927053481513"
"44003",2023,1,"149177.99","2307883582","17664.1879670977525516"
"44005",2023,1,"77968.00","1392167718","19701.5851721283047745"
"44007",2023,1,"561905.34","9875336334","19524.5740794955774693"
"44009",2023,1,"106817.34","1651869374","17809.3465181182813735"
"44999",2023,1,"27485.33","875514528","31448.4456095113998383"
"45000",2023,1,"4768386.34","70471202615","15660.346031799203"
"45001",2023,1,"10910.00","120756624","11665.6519609876888558"
"45003",2023,1,"125680.67","1902218800","15836.3323098150675256"
"45005",2023,1,"4877.34","64980532","12861.1396940673817857"
"45007",2023,1,"141096.00","1719469782","13686.7366114979429752"
"45009",2023,1,"6964.66","72645060","10962.2353755762917228"
"45011",2023,1,"10262.00","108819060","11470.7120335451760005"
"45013",2023,1,"137359.33","1753559562","13621.7521495302747200"
"45015",2023,1,"123843.99","2138723692","16616.0347407887803700"
"45017",2023,1,"9060.01","138373660","13649.9791316119207648"
"45019",2023,1,"536386.00","9020827456","17994.3137784381509270"
"45021",2023,1,"38680.66","420686706","12504.4605074269476822"
"45023",2023,1,"20200.00","284227196","14623.0921629625304525"
"45025",2023,1,"29023.34","340811728","11947.2289103256962207"
"45027",2023,1,"13292.66","136241872","12140.8898140909208969"
"45029",2023,1,"19646.66","212711154","12121.0647453829447730"
"45031",2023,1,"41213.34","631343666","14256.9238312777229470"
"45033",2023,1,"19418.65","194037580","11438.4052662240014961"
"45035",2023,1,"77738.66","970241964","13347.3220007493455941"
"45037",2023,1,"11357.34","136013336","13287.2210643102538489"
"45039",2023,1,"11546.00","190856036","14637.1457481106793504"
"45041",2023,1,"135894.01","1707513690","14327.7192633343299400"
"45043",2023,1,"50813.34","622275270","14291.3406392324817439"
"45045",2023,1,"578036.66","8854299888","15140.5833456955845794"
"45047",2023,1,"55168.00","722089612","13496.2844477453254515"
"45049",2023,1,"9083.34","101864776","12255.8116651330282790"
"45051",2023,1,"268035.34","3058631406","14029.5717354291863543"
"45053",2023,1,"21506.00","273943108","13876.7590189972894763"
"45055",2023,1,"36591.99","417901730","12573.9376951398705398"
"45057",2023,1,"54536.67","849962124","15063.1206230627514646"
"45059",2023,1,"41612.00","514533428","12723.2721268462308515"
"45061",2023,1,"7508.66","85143908","11761.9638555333581363"
"45063",2023,1,"257304.00","3407470274","14885.4283636638369617"
"45065",2023,1,"2192.33","22402617","13528.9109212148992712"
"45067",2023,1,"13376.01","145533938","12100.7112130508490563"
"45069",2023,1,"10896.00","148143310","14016.7941674858902395"
"45071",2023,1,"30490.00","365230562","12542.2294881563057396"
"45073",2023,1,"50538.00","714479310","13269.4948188425968639"
"45075",2023,1,"56761.33","684567178","13674.0075609450371394"
"45077",2023,1,"66676.67","817532088","14321.6494011501329091"
"45079",2023,1,"442683.99","6919119912","16084.1196792949306738"
"45081",2023,1,"9677.33","106635698","11786.7260557053320075"
"45083",2023,1,"302922.00","4378486776","15102.0114942460446557"
"45085",2023,1,"70178.00","898651464","13328.7396422067322967"
"45087",2023,1,"14601.34","166767344","12176.9832484640400285"
"45089",2023,1,"14411.34","171008046","12899.1336750438233105"
"45091",2023,1,"204087.99","3087323552","15052.7942017116017156"
"45999",2023,1,"105670.67","2704073027","25169.4670807973855477"
"46000",2023,1,"951691.99","13332666270","14613.5462821514798958"
"46003",2023,1,"1651.34","15535968","10743.3567095612902247"
"46005",2023,1,"16784.01","203527302","13621.9345973291716676"
"46007",2023,1,"1564.00","15524152","11999.8721931914409768"
"46009",2023,1,"3403.33","35169456","11494.6169414584443451"
"46011",2023,1,"33416.34","448805997","14702.6699682084485508"
"46013",2023,1,"38841.33","506531312","14430.9058653459706171"
"46015",2023,1,"4168.66","40529412","11215.1934918186098221"
"46017",2023,1,"1030.00","11978274","12188.9348648844607217"
"46019",2023,1,"5714.66","59832728","11797.8833924418375087"
"46021",2023,1,"775.00","8528424","10817.9550682689475714"
"46023",2023,1,"6782.00","71365708","12245.0301273039461748"
"46025",2023,1,"2279.34","25940696","12199.8342333806968469"
"46027",2023,1,"9619.66","104323144","12563.2865296647524000"
"46029",2023,1,"33366.00","415695694","14950.1210742875633431"
"46031",2023,1,"1439.34","16288824","13041.4302021941432595"
"46033",2023,1,"4206.66","47949588","12869.4724131007752608"
"46035",2023,1,"24365.33","296640418","13426.1345413007956016"
"46037",2023,1,"3455.99","36841734","11621.8758942076545486"
"46039",2023,1,"2742.67","33614316","12525.6172171279347621"
"46041",2023,1,"4879.34","55985964","12600.0627021119723533"
"46043",2023,1,"1711.01","19823284","13433.8533160749838861"
"46045",2023,1,"1957.66","23481106","12550.7091059328608500"
"46047",2023,1,"4805.34","58113868","13044.9952852917736017"
"46049",2023,1,"1200.00","11823218","10707.5892067859462944"
"46051",2023,1,"7514.66","101059724","13213.8039542780484907"
"46053",2023,1,"2993.33","27914802","10884.0380569989690829"
"46055",2023,1,"1540.66","17285020","12298.3380003204462240"
"46057",2023,1,"4729.34","61729436","12909.9428806090288977"
"46059",2023,1,"2762.00","27700496","11384.6278064083483592"
"46061",2023,1,"1234.66","14266220","11151.3414328440421223"
"46063",2023,1,"824.00","10108334","11841.4413425934791528"
"46065",2023,1,"21509.34","308034188","15943.0406584695637976"
"46067",2023,1,"5331.33","58135130","11648.7809472352079357"
"46069",2023,1,"823.00","10685437","12613.9252557707922614"
"46071",2023,1,"1215.33","12575304","11965.9934949338067375"
"46073",2023,1,"3050.67","32713139","12612.1491934864081563"
"46075",2023,1,"671.33","6173540","10187.5987740496525720"
"46077",2023,1,"3522.66","40981056","11964.6218841045136685"
"46079",2023,1,"9205.33","119882694","14370.0413220388486081"
"46081",2023,1,"25376.67","312203278","13196.3524143727724517"
"46083",2023,1,"55329.99","873129828","14404.1979097833413631"
"46085",2023,1,"2594.66","24224306","11940.9908993942515618"
"46087",2023,1,"2552.00","28862000","11980.6999753284214850"
"46089",2023,1,"959.33","9340765","9970.3703868839782059"
"46091",2023,1,"3373.99","42736676","11587.2955015162007469"
"46093",2023,1,"15664.00","216905960","14605.8946832740796789"
"46095",2023,1,"619.33","5124916","9162.5202179957151604"
"46097",2023,1,"1442.33","14664764","11368.9904650180409371"
"46099",2023,1,"264529.34","4231484018","16743.3780688595825953"
"46101",2023,1,"4638.00","55416858","13191.0524412694974762"
"46102",2023,1,"8010.66","95910174","12902.0696360204563751"
"46103",2023,1,"118196.00","1645215390","14778.7230659007873589"
"46105",2023,1,"2195.33","21727558","10998.4592513456685909"
"46107",2023,1,"1529.99","17351188","12203.5057728929650211"
"46109",2023,1,"6687.33","77917318","13295.5554197867625734"
"46111",2023,1,"1232.00","11450414","10347.0222482891236856"
"46115",2023,1,"3476.66","44029723","13169.3480406995519267"
"46117",2023,1,"2413.34","25276736","12677.0062392427371980"
"46119",2023,1,"1082.00","13586215","12745.9675035327680771"
"46121",2023,1,"5618.01","77982220","16148.3503478004055808"
"46123",2023,1,"4385.34","51101984","12484.4869574185788456"
"46125",2023,1,"4504.00","48994082","11627.5351443577427754"
"46127",2023,1,"20036.66","371338296","15030.6432164813248993"
"46129",2023,1,"3913.33","43882966","12366.0311178879241641"
"46135",2023,1,"25270.00","352345442","14445.2321824182075852"
"46137",2023,1,"401.00","3456009","10066.6695952508241852"
"46999",2023,1,"4173.34","110609210","23990.9867746983691973"
"47000",2023,1,"6797488.66","111319460829","16772.615677560170"
"47001",2023,1,"88710.00","1688000658","19262.3559543535452475"
"47003",2023,1,"35520.00","435159138","13615.5089702729510186"
"47005",2023,1,"8581.34","92196908","12290.0528289961558294"
"47007",2023,1,"4662.00","52954088","12560.2205782509349067"
"47009",2023,1,"107624.66","1631972600","16074.9002308017986429"
"47011",2023,1,"84742.67","1139131614","14273.9881895798386916"
"47013",2023,1,"18644.66","191884842","12416.6937123417051834"
"47015",2023,1,"4831.33","53632324","12157.3649202134843834"
"47017",2023,1,"15134.66","172818346","12089.4302906836868866"
"47019",2023,1,"23637.33","257767720","12765.8272241525677844"
"47021",2023,1,"18542.00","257301130","14424.5078915240903932"
"47023",2023,1,"8033.33","78356992","11079.7305114365203444"
"47025",2023,1,"18369.33","196349100","12143.0269455977729230"
"47027",2023,1,"2899.34","26230446","11346.3098527018138391"
"47029",2023,1,"15240.00","157402834","12558.9838406015738337"
"47031",2023,1,"52209.33","726275088","15776.4764079675159674"
"47033",2023,1,"7778.67","105059224","12810.3500245418461981"
"47035",2023,1,"37091.33","404878158","12452.9610805188915629"
"47037",2023,1,"1078976.00","22179695266","20384.7167488908032299"
"47039",2023,1,"6798.66","72630340","12870.8293597640065755"
"47041",2023,1,"11378.67","130699226","12579.4646424968428325"
"47043",2023,1,"36807.33","440490998","13526.2968378407695751"
"47045",2023,1,"32805.34","415064032","13245.1136853707700922"
"47047",2023,1,"16266.00","221792926","14314.7368668157753307"
"47049",2023,1,"10941.34","106402350","11391.0094225973381471"
"47051",2023,1,"23464.66","288974062","13769.1458757177622360"
"47053",2023,1,"29736.65","335292226","13338.7829490693902589"
"47055",2023,1,"20469.34","250669540","12303.9824106378795148"
"47057",2023,1,"7854.66","98894004","13837.4683940158945925"
"47059",2023,1,"50138.00","589135380","13649.0484761117551120"
"47061",2023,1,"4274.00","38556712","11998.7047571748367158"
"47063",2023,1,"66946.00","796734008","13449.2670063466457308"
"47065",2023,1,"429512.66","6971475580","18541.2093619502088577"
"47067",2023,1,"2019.99","15663900","10350.9066586710536110"
"47069",2023,1,"12828.66","160772906","13231.5031094024127756"
"47071",2023,1,"16229.33","209449530","13285.2259069931437692"
"47073",2023,1,"24192.00","298775918","14190.6977910323449117"
"47075",2023,1,"10411.34","136689104","17112.7596894279046158"
"47077",2023,1,"15818.67","183698898","12621.9131422388999400"
"47079",2023,1,"22979.34","259008604","12804.7883979258578801"
"47081",2023,1,"8088.66","96885498","13839.1590015108532160"
"47083",2023,1,"2905.99","27705968","11455.5297915063557401"
"47085",2023,1,"11994.67","182838250","16871.8635947088893417"
"47087",2023,1,"3089.33","31284396","11472.7940632948097255"
"47089",2023,1,"27663.34","348021426","14522.6404500902454602"
"47091",2023,1,"8570.01","101602636","12714.6800150276142465"
"47093",2023,1,"507583.34","8018244934","17245.2758848793625992"
"47095",2023,1,"2949.34","33798826","12171.6775995982630984"
"47097",2023,1,"13341.33","157771988","13141.3183568196858314"
"47099",2023,1,"23381.33","257811068","12878.4657031056753658"
"47101",2023,1,"6272.00","62486280","11696.9481198985567529"
"47103",2023,1,"19947.33","228386870","13057.4733347586354969"
"47105",2023,1,"35523.34","470805570","15575.7016226389441126"
"47107",2023,1,"35401.34","416720468","13140.7976412796846975"
"47109",2023,1,"10980.67","113735284","12058.9282551463106248"
"47111",2023,1,"10250.66","106498066","12249.4593266868252604"
"47113",2023,1,"120066.01","1667170774","16088.5072482892843569"
"47115",2023,1,"16232.66","197799672","14576.3473237374057658"
"47117",2023,1,"19713.99","257927870","13644.1461828415850522"
"47119",2023,1,"79607.33","1279637974","16449.0936309310302180"
"47121",2023,1,"4492.66","56577350","12934.6426714035007293"
"47123",2023,1,"30550.00","366123888","13084.4689380810672613"
"47125",2023,1,"123106.67","1476817434","13992.8209735921979394"
"47127",2023,1,"4892.66","70078562","13982.1764111683545277"
"47129",2023,1,"6898.67","76531272","12422.9370459691077338"
"47131",2023,1,"24430.00","271901434","12939.7988915630551889"
"47133",2023,1,"11031.33","117144976","11881.4086698039292425"
"47135",2023,1,"3187.34","31342658","11542.4990401717777616"
"47137",2023,1,"1776.67","14969364","10128.8686379751586783"
"47139",2023,1,"4954.66","48805362","12049.2256289393025320"
"47141",2023,1,"77737.33","913288406","14107.0984486894504522"
"47143",2023,1,"22640.00","287292070","15991.0435264775174460"
"47145",2023,1,"39781.99","774021586","18202.2849699747774192"
"47147",2023,1,"45963.33","571294012","13744.2685481779979304"
"47149",2023,1,"284728.00","4285469714","16452.6144022910397621"
"47151",2023,1,"11624.67","112077094","11035.2464824153564533"
"47153",2023,1,"6869.34","70561246","12352.9138631150513938"
"47155",2023,1,"97830.67","1020936674","13871.5868847708947387"
"47157",2023,1,"966414.67","17045802008","17972.8610108346021873"
"47159",2023,1,"10420.00","135231136","13566.3601236803434319"
"47161",2023,1,"5987.34","93089178","17647.8154498981622883"
"47163",2023,1,"137714.67","2157870308","15124.9633592506806487"
"47165",2023,1,"121039.34","1722214902","15741.5571981353350154"
"47167",2023,1,"24480.66","291063676","13913.9411370941300695"
"47169",2023,1,"4064.01","51399300","15785.3536583904839170"
"47171",2023,1,"9848.00","137426808","13709.7948409141237994"
"47173",2023,1,"5811.99","67877904","12721.1874741111977973"
"47175",2023,1,"1785.33","16807628","10248.2242818215962539"
"47177",2023,1,"25809.34","305257296","13197.7405792558991921"
"47179",2023,1,"128445.34","1721303258","15401.4045623946356415"
"47181",2023,1,"8050.00","89366930","12903.4788167670962445"
"47183",2023,1,"21740.00","229920680","13181.0591423405532482"
"47185",2023,1,"14730.66","160376554","11978.2417855280274168"
"47187",2023,1,"305020.67","7027498840","19144.0857647477797128"
"47189",2023,1,"123252.01","1692456736","14725.7564803421593339"
"47999",2023,1,"211351.99","5594759576","22660.3269166042068978"
"48000",2023,1,"29014191.33","550977260834","18095.234867198802"
"48001",2023,1,"39998.67","603053054","14944.8764347830945637"
"48003",2023,1,"15164.01","294496844","18267.0939292218672080"
"48005",2023,1,"69318.00","845651682","13771.9487346586781412"
"48007",2023,1,"12480.67","141766108","13872.5696700178920897"
"48009",2023,1,"3556.01","40988434","12622.8540420030063410"
"48011",2023,1,"1004.66","11680272","12146.1752510956839805"
"48013",2023,1,"28354.66","463929328","15344.6429066418287309"
"48015",2023,1,"25389.34","403702380","15126.2714967522930891"
"48017",2023,1,"4845.33","56925986","12728.0633610045045694"
"48019",2023,1,"7447.33","77952392","12893.9841575614644855"
