"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","qtrly_estabs","avg_qtrly_employment","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","wages_per_employee"
"30091",3,"10",71,0,2023,1,"11","231.33","2129825","849785","2201","708","9206.7363112391930849"
"30091",5,"10",71,0,2023,1,"202","936.67","10143315","7588804","68962","833","10829.1619217081850530"
"30093",0,"10",70,0,2023,1,"1477","16005.33","210987404","163556037","1691226","1014","13182.318643785405"
"30093",1,"10",71,0,2023,1,"16","220.00","3914476","0","0","1369","17793.0727272727272727"
"30093",2,"10",71,0,2023,1,"13","835.67","13443920","13414399","69132","1238","16087.6585560430793771"
"30093",3,"10",71,0,2023,1,"10","1249.67","15242490","7305185","26024","938","12197.2445985596158972"
"30093",5,"10",71,0,2023,1,"1438","13700.00","178386518","142836453","1596070","1002","13020.9137226277372263"
"30095",0,"10",70,0,2023,1,"384","3509.67","75389957","66221693","668733","1652","21480.6601766549529868"
"30095",1,"10",71,0,2023,1,"12","33.00","486828","0","0","1135","14752.3636363636363636"
"30095",2,"10",71,0,2023,1,"5","19.00","354060","347177","1030","1433","18634.7368421052631579"
"30095",3,"10",71,0,2023,1,"20","463.67","4480551","1682586","5861","743","9663.3019410496046003"
"30095",5,"10",71,0,2023,1,"347","2994.00","70068518","64191930","661842","1800","23402.9786239144956580"
"30097",0,"10",70,0,2023,1,"263","1578.67","26658991","18480795","190471","1299","16887.0297719594594591"
"30097",1,"10",71,0,2023,1,"8","20.67","332675","0","0","1238","16097.1774193548386837"
"30097",2,"10",71,0,2023,1,"3","8.00","140314","140314","495","1349","17539.2500000000000000"
"30097",3,"10",71,0,2023,1,"8","183.67","1635760","556429","1391","685","8906.1343012704174213"
"30097",5,"10",71,0,2023,1,"244","1366.33","24550242","17784052","188585","1382","17967.9741400341546723"
"30099",0,"10",70,0,2023,1,"331","1702.33","16898536","12549647","116396","764","9926.6904249069904055"
"30099",1,"10",71,0,2023,1,"10","42.00","606757","0","0","1111","14446.5952380952380952"
"30099",2,"10",71,0,2023,1,"3","14.00","248557","248557","832","1366","17754.0714285714285714"
"30099",3,"10",71,0,2023,1,"21","436.33","3307522","940923","3686","583","7580.2643239113827355"
"30099",5,"10",71,0,2023,1,"297","1210.00","12735700","11360167","111878","810","10525.3719008264462810"
"30101",0,"10",70,0,2023,1,"243","1815.67","23613057","14232318","129392","1000","13005.1718377088305487"
"30101",1,"10",71,0,2023,1,"12","170.00","3902031","0","0","1766","22953.1235294117647059"
"30101",2,"10",71,0,2023,1,"6","45.00","380407","375751","1282","650","8453.4888888888888889"
"30101",3,"10",71,0,2023,1,"15","298.67","2595477","1073370","3870","668","8690.2131696428571419"
"30101",5,"10",71,0,2023,1,"210","1302.00","16735142","12783197","124240","989","12853.4116743471582181"
"30103",0,"10",70,0,2023,1,"34","206.00","2157976","1770267","13699","806","10475.6116504854368932"
"30103",1,"10",71,0,2023,1,"3","3.67","42470","0","0","891","11582.7272727272726220"
"30103",3,"10",71,0,2023,1,"4","58.33","390069","187901","631","514","6686.8971428571428610"
"30103",5,"10",71,0,2023,1,"27","144.00","1725437","1582366","13068","922","11982.2013888888888889"
"30105",0,"10",70,0,2023,1,"358","2810.67","31951212","19764269","192971","874","11367.8410815939278936"
"30105",1,"10",71,0,2023,1,"22","150.67","3133992","0","0","1600","20800.8318584070796414"
"30105",2,"10",71,0,2023,1,"10","104.00","1144211","1139587","4456","846","11002.0288461538461538"
"30105",3,"10",71,0,2023,1,"22","459.67","4318804","2473104","14701","723","9395.5126903553299486"
"30105",5,"10",71,0,2023,1,"304","2096.33","23354205","16151578","173814","857","11140.5016695818095088"
"30107",0,"10",70,0,2023,1,"115","571.33","5384162","4359377","37455","725","9423.8541423570595105"
"30107",1,"10",71,0,2023,1,"9","16.00","223906","0","0","1076","13994.1250000000000000"
"30107",2,"10",71,0,2023,1,"1","4.00","68394","68394","239","1315","17098.5000000000000000"
"30107",3,"10",71,0,2023,1,"6","136.67","1044349","364799","2015","588","7641.5780487804878030"
"30107",5,"10",71,0,2023,1,"99","414.67","4047513","3926184","35201","751","9760.8834405144694526"
"30109",0,"10",70,0,2023,1,"47","239.67","2272859","1664422","10783","729","9483.4172461752433923"
"30109",1,"10",71,0,2023,1,"4","7.33","97497","0","0","1023","13295.0454545454546059"
"30109",2,"10",71,0,2023,1,"1","7.00","102311","102311","358","1124","14615.8571428571428571"
"30109",3,"10",71,0,2023,1,"4","118.67","1077934","588856","1803","699","9083.7134831460674132"
"30109",5,"10",71,0,2023,1,"38","106.67","995117","973255","8622","718","9329.2218749999999971"
"30111",0,"10",70,0,2023,1,"7726","85022.00","1250084890","882252576","9775108","1131","14703.075556914681"
"30111",1,"10",71,0,2023,1,"54","1761.33","40417608","0","0","1765","22947.1657834973504925"
"30111",2,"10",71,0,2023,1,"22","1472.00","17932083","17842784","59816","937","12182.1216032608695652"
"30111",3,"10",71,0,2023,1,"33","5930.00","80309047","36782399","107019","1042","13542.8409780775716695"
"30111",5,"10",71,0,2023,1,"7617","75858.67","1111426152","827627393","9608273","1127","14651.274545646290"
"30999",0,"10",70,0,2023,1,"7373","13515.67","352541779","265793434","3856435","2006","26083.935605593508"
"30999",1,"10",71,0,2023,1,"48","521.00","11813182","0","0","1744","22674.0537428023032630"
"30999",2,"10",71,0,2023,1,"12","48.00","1060826","403841","1350","1700","22100.5416666666666667"
"30999",3,"10",71,0,2023,1,"6","4.00","111140","79525","199","2137","27785.0000000000000000"
"30999",5,"10",71,0,2023,1,"7307","12942.67","339556631","265310068","3854886","2018","26235.4458895642319975"
"31000",0,"10",50,0,2023,1,"75492","986736.33","14939896691","5781323870","36975722","1165","15140.718129361812"
"31000",1,"10",51,0,2023,1,"883","16816.33","357599761","0","0","1636","21265.025728953994"
"31000",2,"10",51,0,2023,1,"727","33807.33","521141493","537268","4754","1186","15415.042880242945"
"31000",3,"10",51,0,2023,1,"1902","110352.67","1424365503","49602518","178554","993","12907.395408055386"
"31000",5,"10",51,0,2023,1,"71980","825760.00","12636789934","5731184084","36792414","1177","15303.223617031583"
"31000",8,"10",96,0,2023,1,"3512","160976.33","2303106757","50139786","183308","1101","14307.114029184414"
"31001",0,"10",70,0,2023,1,"1086","15244.67","177849707","80162612","523093","897","11666.3559058905844303"
"31001",1,"10",71,0,2023,1,"12","95.67","1774160","0","0","1427","18545.2264808362369273"
"31001",2,"10",71,0,2023,1,"10","204.33","2645856","0","0","996","12948.7243066884176204"
"31001",3,"10",71,0,2023,1,"29","1920.67","24538018","900557","491","983","12775.7816730301978477"
"31001",5,"10",71,0,2023,1,"1035","13024.00","148891673","79262055","522602","879","11432.1001996314496314"
"31003",0,"10",70,0,2023,1,"279","2051.00","21828215","10486073","75194","819","10642.7181862506094588"
"31003",1,"10",71,0,2023,1,"8","31.33","386419","0","0","949","12332.5212765957446940"
"31003",2,"10",71,0,2023,1,"7","25.00","324378","0","0","998","12975.1200000000000000"
"31003",3,"10",71,0,2023,1,"18","349.67","3319056","101969","255","730","9492.0571973307912288"
"31003",5,"10",71,0,2023,1,"246","1645.00","17798362","10384104","74939","832","10819.6729483282674772"
"31005",0,"10",70,0,2023,1,"15","82.00","558733","108630","283","524","6813.8170731707317073"
"31005",1,"10",71,0,2023,1,"1","1.33","1799","0","0","104","1349.2500000000000337"
"31005",2,"10",71,0,2023,1,"2","1.00","9833","0","0","756","9833.00000000000000000000"
"31005",3,"10",71,0,2023,1,"3","55.33","401332","1050","1","558","7252.9879518072289200"
"31005",5,"10",71,0,2023,1,"9","24.33","145769","107580","282","461","5990.5068493150685014"
"31007",0,"10",70,0,2023,1,"13","103.00","1200233","362042","974","896","11652.7475728155339806"
"31007",1,"10",71,0,2023,1,"2","2.00","29298","0","0","1127","14649.0000000000000000"
"31007",3,"10",71,0,2023,1,"2","57.67","672795","0","0","897","11666.9653179190751378"
"31007",5,"10",71,0,2023,1,"9","43.33","498140","362042","974","884","11495.5384615384615473"
"31009",0,"10",70,0,2023,1,"23","125.00","1226632","376377","975","755","9813.0560000000000000"
"31009",1,"10",71,0,2023,1,"3","31.33","364400","0","0","895","11629.7872340425532039"
"31009",2,"10",71,0,2023,1,"1","1.00","4427","0","0","341","4427.00000000000000000000"
"31009",3,"10",71,0,2023,1,"3","50.00","454766","75525","149","700","9095.3200000000000000"
"31009",5,"10",71,0,2023,1,"16","42.67","403039","300852","826","727","9446.2265624999999926"
"31011",0,"10",70,0,2023,1,"252","2353.67","29844125","11814170","55674","975","12679.8435065854694801"
"31011",1,"10",71,0,2023,1,"6","24.33","347385","0","0","1098","14276.0958904109589237"
"31011",2,"10",71,0,2023,1,"4","10.33","141399","0","0","1053","13683.7741935483871409"
"31011",3,"10",71,0,2023,1,"19","642.33","7355220","138905","893","881","11450.7836014530358075"
"31011",5,"10",71,0,2023,1,"223","1676.67","22000121","11675265","54781","1009","13121.3445328031809143"
"31013",0,"10",70,0,2023,1,"376","3516.67","38396502","16272363","76584","840","10918.4365876777251184"
"31013",1,"10",71,0,2023,1,"6","35.33","557218","0","0","1213","15770.3207547169811470"
"31013",2,"10",71,0,2023,1,"9","83.33","1089102","0","0","1005","13069.2240000000000052"
"31013",3,"10",71,0,2023,1,"13","849.33","11128279","52086","67","1008","13102.3693092621664055"
"31013",5,"10",71,0,2023,1,"348","2548.67","25621903","16220277","76517","773","10053.0616008370389745"
"31015",0,"10",70,0,2023,1,"96","524.00","4331717","2149565","6565","636","8266.6354961832061069"
"31015",1,"10",71,0,2023,1,"6","13.33","200402","0","0","1156","15030.1500000000000376"
"31015",2,"10",71,0,2023,1,"4","9.00","118320","0","0","1011","13146.6666666666666667"
"31015",3,"10",71,0,2023,1,"14","148.67","1107310","55228","54","573","7448.2735426008968593"
"31015",5,"10",71,0,2023,1,"72","353.00","2905685","2094337","6511","633","8231.4022662889518414"
"31017",0,"10",70,0,2023,1,"175","1337.67","14188898","6359167","36822","816","10607.2000996760528280"
"31017",1,"10",71,0,2023,1,"5","19.33","245611","0","0","977","12704.0172413793103667"
"31017",2,"10",71,0,2023,1,"5","46.00","657095","0","0","1099","14284.6739130434782609"
"31017",3,"10",71,0,2023,1,"13","331.00","4256298","20955","17","989","12858.9063444108761329"
"31017",5,"10",71,0,2023,1,"152","941.33","9029894","6338212","36805","738","9592.6635977337110485"
"31019",0,"10",70,0,2023,1,"1914","27154.67","346755514","142953905","632346","982","12769.647230678582"
"31019",1,"10",71,0,2023,1,"17","129.67","2036127","0","0","1208","15702.7789203084832865"
"31019",2,"10",71,0,2023,1,"24","1652.33","22064329","9000","113","1027","13353.4369578374016545"
"31019",3,"10",71,0,2023,1,"30","2435.00","31120613","430072","612","983","12780.5392197125256674"
"31019",5,"10",71,0,2023,1,"1843","22937.67","291534445","142514833","631621","978","12709.8562044962432577"
"31021",0,"10",70,0,2023,1,"250","1766.33","17811960","7618529","39342","776","10084.1441781468201549"
"31021",1,"10",71,0,2023,1,"6","27.33","407439","0","0","1147","14906.3048780487805060"
"31021",2,"10",71,0,2023,1,"3","10.33","143520","0","0","1068","13889.0322580645161738"
"31021",3,"10",71,0,2023,1,"23","549.33","5170915","259598","1703","724","9413.0734223300970879"
"31021",5,"10",71,0,2023,1,"218","1179.33","12090086","7358931","37639","789","10251.6274731486715661"
"31023",0,"10",70,0,2023,1,"278","2537.33","39835057","14451180","62427","1208","15699.5758013662637942"
"31023",1,"10",71,0,2023,1,"10","34.00","545947","0","0","1235","16057.2647058823529412"
"31023",2,"10",71,0,2023,1,"4","15.00","180617","0","0","926","12041.1333333333333333"
"31023",3,"10",71,0,2023,1,"30","639.00","7708633","457112","888","928","12063.5884194053208138"
"31023",5,"10",71,0,2023,1,"234","1849.33","31399860","13994068","61539","1306","16979.0158615717375634"
"31025",0,"10",70,0,2023,1,"705","5681.33","72974130","30525486","214422","988","12844.5429476648674021"
"31025",1,"10",71,0,2023,1,"18","63.67","974763","0","0","1178","15310.4136125654450182"
"31025",2,"10",71,0,2023,1,"7","159.33","1319082","0","0","637","8278.7573221757322193"
"31025",3,"10",71,0,2023,1,"36","1215.33","14248077","1239400","2384","902","11723.5959956116291830"
"31025",5,"10",71,0,2023,1,"644","4243.00","56432208","29286086","212038","1023","13300.0725901484798492"
"31027",0,"10",70,0,2023,1,"339","2596.00","27367177","12233120","44844","811","10542.0558551617873652"
"31027",1,"10",71,0,2023,1,"13","85.00","1413182","0","0","1279","16625.6705882352941176"
"31027",2,"10",71,0,2023,1,"3","20.33","300197","0","0","1136","14763.7868852459016635"
"31027",3,"10",71,0,2023,1,"22","543.00","5453873","196070","462","773","10043.9650092081031308"
"31027",5,"10",71,0,2023,1,"301","1947.67","20199925","12037050","44382","798","10371.3460551086770493"
"31029",0,"10",70,0,2023,1,"227","1719.67","21130577","9564319","42088","945","12287.6005039736383018"
"31029",1,"10",71,0,2023,1,"6","27.67","314869","0","0","875","11380.8072289156626369"
"31029",2,"10",71,0,2023,1,"5","16.33","186362","0","0","878","11409.9183673469387988"
"31029",3,"10",71,0,2023,1,"11","458.00","5217839","925550","1257","876","11392.6615720524017467"
"31029",5,"10",71,0,2023,1,"205","1217.67","15411507","8638769","40831","974","12656.5893785929373115"
"31031",0,"10",70,0,2023,1,"302","2125.00","20296576","9958948","68310","735","9551.3298823529411765"
"31031",1,"10",71,0,2023,1,"10","43.33","651704","0","0","1157","15039.3230769230769346"
"31031",2,"10",71,0,2023,1,"7","48.33","630448","0","0","1003","13043.7517241379310435"
"31031",3,"10",71,0,2023,1,"18","521.67","6059869","272122","408","894","11616.3623003194888171"
"31031",5,"10",71,0,2023,1,"267","1511.67","12954555","9686826","67902","659","8569.7166482910694596"
"31033",0,"10",70,0,2023,1,"364","3755.33","42045169","17572719","109443","861","11196.1216935913367656"
"31033",1,"10",71,0,2023,1,"8","35.67","539540","0","0","1164","15127.2897196261682102"
"31033",2,"10",71,0,2023,1,"7","53.67","737129","0","0","1057","13735.3229813664596188"
"31033",3,"10",71,0,2023,1,"24","633.67","7083057","97389","171","860","11177.8911099421357175"
"31033",5,"10",71,0,2023,1,"325","3032.33","33685443","17475330","109272","855","11108.7533252720677148"
"31035",0,"10",70,0,2023,1,"280","1986.00","23329294","9528564","55646","904","11746.8751258811681772"
"31035",1,"10",71,0,2023,1,"11","135.00","2718664","0","0","1549","20138.2518518518518519"
"31035",2,"10",71,0,2023,1,"5","121.33","1529227","0","0","970","12603.5192307692307727"
"31035",3,"10",71,0,2023,1,"20","430.00","3996427","200092","277","715","9294.0162790697674419"
"31035",5,"10",71,0,2023,1,"244","1299.67","15084976","9328472","55369","893","11606.8037958450884839"
"31037",0,"10",70,0,2023,1,"316","5099.33","68079478","36476173","172269","1027","13350.6624395345796837"
"31037",1,"10",71,0,2023,1,"8","35.67","717769","0","0","1548","20124.3644859813083924"
"31037",2,"10",71,0,2023,1,"3","10.00","133557","0","0","1027","13355.7000000000000000"
"31037",3,"10",71,0,2023,1,"23","699.33","6833417","872949","1409","752","9771.3303145853193522"
"31037",5,"10",71,0,2023,1,"282","4354.33","60394735","35603224","170860","1067","13870.0302380770114064"
"31039",0,"10",70,0,2023,1,"410","3694.67","44811577","18500388","79572","933","12128.7198664741970407"
"31039",1,"10",71,0,2023,1,"7","35.00","517939","0","0","1138","14798.2571428571428571"
"31039",2,"10",71,0,2023,1,"6","19.00","255627","0","0","1035","13454.0526315789473684"
"31039",3,"10",71,0,2023,1,"29","694.33","7375045","613604","754","817","10621.7642822851656270"
"31039",5,"10",71,0,2023,1,"368","2946.33","36662966","17886784","78818","957","12443.5906776784704153"
"31041",0,"10",70,0,2023,1,"488","4469.33","52967327","24437161","86663","912","11851.2813991646778044"
"31041",1,"10",71,0,2023,1,"13","42.33","566415","0","0","1029","13379.8818897637795381"
"31041",2,"10",71,0,2023,1,"7","51.67","691454","0","0","1029","13382.9806451612903139"
"31041",3,"10",71,0,2023,1,"43","755.67","8423832","288769","2681","858","11147.5500661667401848"
"31041",5,"10",71,0,2023,1,"425","3619.67","43285626","24148392","83982","920","11958.4563956165392761"
"31043",0,"10",70,0,2023,1,"502","13505.00","195975368","109358172","566471","1116","14511.3193631988152536"
"31043",1,"10",71,0,2023,1,"9","62.67","995391","0","0","1222","15883.8989361702127575"
"31043",2,"10",71,0,2023,1,"5","54.00","655594","0","0","934","12140.6296296296296296"
"31043",3,"10",71,0,2023,1,"26","1015.67","13275921","203322","4682","1005","13071.1398096488349192"
"31043",5,"10",71,0,2023,1,"462","12372.67","181048462","109154850","561789","1126","14632.9378199256425454"
"31045",0,"10",70,0,2023,1,"312","3038.00","29027871","10174149","83852","735","9554.9279131007241606"
"31045",1,"10",71,0,2023,1,"6","120.67","1833902","0","0","1169","15198.0828729281767914"
"31045",2,"10",71,0,2023,1,"10","464.67","5725442","0","0","948","12321.6111908177905300"
"31045",3,"10",71,0,2023,1,"25","511.33","5036130","285903","5219","758","9849.0156453715775756"
"31045",5,"10",71,0,2023,1,"271","1941.33","16432397","9888246","78633","651","8464.4902129120879122"
"31047",0,"10",70,0,2023,1,"780","11659.33","141663400","68114814","323820","935","12150.2144204928812397"
"31047",1,"10",71,0,2023,1,"11","82.33","1352268","0","0","1263","16424.3076923076923143"
"31047",2,"10",71,0,2023,1,"8","150.00","1679006","0","0","861","11193.3733333333333333"
"31047",3,"10",71,0,2023,1,"40","2164.33","27516246","52321","1394","978","12713.4973047897736025"
"31047",5,"10",71,0,2023,1,"721","9262.67","111115880","68062493","322426","923","11996.1004750251907298"
"31049",0,"10",70,0,2023,1,"81","498.67","4910262","1764940","7250","757","9846.7820855614973255"
"31049",1,"10",71,0,2023,1,"2","6.00","64475","0","0","827","10745.8333333333333333"
"31049",2,"10",71,0,2023,1,"3","21.00","297611","0","0","1090","14171.9523809523809524"
"31049",3,"10",71,0,2023,1,"8","179.33","1557769","6728","0","668","8686.4442379182156150"
"31049",5,"10",71,0,2023,1,"68","292.33","2990407","1758212","7250","787","10229.4424173318130000"
"31051",0,"10",70,0,2023,1,"148","1865.33","21565234","12039053","64374","889","11561.0618298784846321"
"31051",1,"10",71,0,2023,1,"9","32.33","424444","0","0","1010","13127.1340206185567146"
"31051",2,"10",71,0,2023,1,"5","48.33","401966","0","0","640","8316.5379310344827644"
"31051",3,"10",71,0,2023,1,"18","329.33","2869961","388130","324","670","8714.4564777327935231"
"31051",5,"10",71,0,2023,1,"116","1455.33","17868863","11650923","64050","944","12278.1926248282180488"
"31053",0,"10",70,0,2023,1,"1104","18420.67","237776473","110079196","468934","993","12908.136133328508"
"31053",1,"10",71,0,2023,1,"13","122.67","2269083","0","0","1423","18497.9592391304347776"
"31053",2,"10",71,0,2023,1,"9","307.67","3515681","0","0","879","11426.9154929577464776"
"31053",3,"10",71,0,2023,1,"46","1773.67","23889378","388105","1108","1036","13468.9220071415147526"
"31053",5,"10",71,0,2023,1,"1036","16216.67","208102331","109691091","467826","987","12832.620616649537"
"31055",0,"10",70,0,2023,1,"18836","335386.67","5842796814","2021057369","12917318","1340","17421.076610081896"
"31055",1,"10",71,0,2023,1,"59","6036.33","140243949","0","0","1787","23233.3009553260809543"
"31055",2,"10",71,0,2023,1,"32","8446.67","138281467","80948","0","1259","16371.1286898184688239"
"31055",3,"10",71,0,2023,1,"100","26941.67","394876162","5005363","19303","1127","14656.708765852150"
"31055",5,"10",71,0,2023,1,"18645","293962.00","5169395236","2015971058","12898015","1353","17585.249916655894"
"31057",0,"10",70,0,2023,1,"87","572.00","6776931","2233867","5839","911","11847.7814685314685315"
"31057",1,"10",71,0,2023,1,"3","9.33","100276","0","0","826","10743.8571428571428955"
"31057",2,"10",71,0,2023,1,"5","8.00","109863","0","0","1056","13732.8750000000000000"
"31057",3,"10",71,0,2023,1,"7","231.67","2827206","14788","22","939","12203.7669064748201421"
"31057",5,"10",71,0,2023,1,"72","323.00","3739586","2219079","5817","891","11577.6656346749226006"
"31059",0,"10",70,0,2023,1,"280","2254.33","28478957","11377616","41606","972","12632.9840307555818426"
"31059",1,"10",71,0,2023,1,"9","27.67","357903","0","0","995","12936.2530120481927555"
"31059",2,"10",71,0,2023,1,"7","61.33","678036","0","0","850","11054.9347826086956582"
"31059",3,"10",71,0,2023,1,"19","594.67","6656711","81719","110","861","11194.0207399103139007"
"31059",5,"10",71,0,2023,1,"245","1570.67","20786307","11295897","41496","1018","13234.0664261460101865"
"31061",0,"10",70,0,2023,1,"130","781.67","7112503","3004322","8686","700","9099.1509594882729207"
"31061",1,"10",71,0,2023,1,"8","17.67","208068","0","0","906","11777.4339622641509212"
"31061",2,"10",71,0,2023,1,"3","5.00","61731","0","0","950","12346.2000000000000000"
"31061",3,"10",71,0,2023,1,"15","283.67","2851911","192890","208","773","10053.7403055229142174"
"31061",5,"10",71,0,2023,1,"104","475.33","3990793","2811432","8478","646","8395.7776998597475462"
"31063",0,"10",70,0,2023,1,"95","775.33","7354574","2862333","23001","730","9485.6930352536543426"
"31063",1,"10",71,0,2023,1,"6","16.33","182087","0","0","858","11148.1836734693877779"
"31063",2,"10",71,0,2023,1,"3","64.00","800974","0","0","963","12515.2187500000000000"
"31063",3,"10",71,0,2023,1,"10","251.67","2162873","0","0","661","8594.1973509933774823"
"31063",5,"10",71,0,2023,1,"76","443.33","4208640","2862333","23001","730","9493.1729323308270684"
"31065",0,"10",70,0,2023,1,"209","1741.33","21326655","8197207","50588","942","12247.3133614088820829"
"31065",1,"10",71,0,2023,1,"9","30.67","408288","0","0","1024","13313.7391304347825942"
"31065",2,"10",71,0,2023,1,"5","19.33","236572","0","0","941","12236.4827586206896763"
"31065",3,"10",71,0,2023,1,"17","436.00","4004662","236021","1207","707","9185.0045871559633028"
"31065",5,"10",71,0,2023,1,"178","1255.33","16677133","7961186","49381","1022","13285.0236325013276690"
"31067",0,"10",70,0,2023,1,"757","8415.00","97112445","42594851","548239","888","11540.3975044563279857"
"31067",1,"10",71,0,2023,1,"13","83.00","1271630","0","0","1179","15320.8433734939759036"
"31067",2,"10",71,0,2023,1,"9","303.00","4675412","0","0","1187","15430.4026402640264026"
"31067",3,"10",71,0,2023,1,"48","1237.33","14535775","1106785","1755","904","11747.6629849137931038"
"31067",5,"10",71,0,2023,1,"687","6791.67","76629628","41488066","546484","868","11282.8900122699386503"
"31069",0,"10",70,0,2023,1,"76","513.33","5314644","1617460","6806","796","10353.2025974025974033"
"31069",1,"10",71,0,2023,1,"6","13.00","151252","0","0","895","11634.7692307692307692"
"31069",2,"10",71,0,2023,1,"4","8.00","120902","0","0","1163","15112.7500000000000000"
"31069",3,"10",71,0,2023,1,"8","146.33","1269028","8740","0","667","8672.1731207289293869"
"31069",5,"10",71,0,2023,1,"58","346.00","3773462","1608720","6806","839","10905.9595375722543353"
"31071",0,"10",70,0,2023,1,"112","750.67","7111921","3370457","10205","729","9474.1398756660745999"
"31071",1,"10",71,0,2023,1,"2","12.00","138735","0","0","889","11561.2500000000000000"
"31071",2,"10",71,0,2023,1,"4","16.00","205940","0","0","990","12871.2500000000000000"
"31071",3,"10",71,0,2023,1,"6","124.00","1117213","168610","335","693","9009.7822580645161290"
"31071",5,"10",71,0,2023,1,"100","598.67","5650033","3201847","9870","726","9437.6943207126948770"
"31073",0,"10",70,0,2023,1,"73","460.00","5889956","1881068","6503","985","12804.2521739130434783"
"31073",1,"10",71,0,2023,1,"3","6.00","76283","0","0","978","12713.8333333333333333"
"31073",2,"10",71,0,2023,1,"4","11.67","126954","0","0","837","10881.7714285714285403"
"31073",3,"10",71,0,2023,1,"4","141.67","1303154","0","0","708","9198.7341176470588214"
"31073",5,"10",71,0,2023,1,"62","300.67","4383565","1881068","6503","1121","14579.4844789356984463"
"31075",0,"10",70,0,2023,1,"57","279.33","2413374","1353034","3193","665","8639.7637231503579963"
"31075",1,"10",71,0,2023,1,"3","5.00","65316","0","0","1005","13063.2000000000000000"
"31075",2,"10",71,0,2023,1,"3","7.33","83907","0","0","880","11441.8636363636364156"
"31075",3,"10",71,0,2023,1,"3","67.33","472244","66719","117","540","7013.5247524752475282"
"31075",5,"10",71,0,2023,1,"48","199.67","1791907","1286315","3076","690","8974.4924874791318850"
"31077",0,"10",70,0,2023,1,"121","602.67","5510236","2689260","11477","703","9143.0907079646017694"
"31077",1,"10",71,0,2023,1,"5","7.00","97587","0","0","1072","13941.0000000000000000"
"31077",2,"10",71,0,2023,1,"3","6.33","59897","0","0","727","9457.4210526315789971"
"31077",3,"10",71,0,2023,1,"13","212.33","2011927","207117","226","729","9475.3233908948194677"
"31077",5,"10",71,0,2023,1,"100","377.00","3340825","2482143","11251","682","8861.6047745358090186"
"31079",0,"10",70,0,2023,1,"2014","35093.00","460799233","224235587","1840915","1010","13130.801954805802"
"31079",1,"10",71,0,2023,1,"22","606.00","13301733","0","0","1688","21950.0544554455445545"
"31079",2,"10",71,0,2023,1,"19","398.33","4865899","4216","53","940","12215.6460251046025115"
"31079",3,"10",71,0,2023,1,"28","3680.33","48166924","804262","2007","1007","13087.6525677022008877"
"31079",5,"10",71,0,2023,1,"1945","30408.33","394464677","223427109","1838855","998","12972.2557522608935377"
"31081",0,"10",70,0,2023,1,"366","3641.00","47428828","20677151","64190","1002","13026.3191430925569898"
"31081",1,"10",71,0,2023,1,"8","23.67","309884","0","0","1007","13093.6901408450704041"
"31081",2,"10",71,0,2023,1,"4","10.00","111888","0","0","861","11188.8000000000000000"
"31081",3,"10",71,0,2023,1,"10","531.33","7193625","13863","11","1041","13538.8174404015056470"
"31081",5,"10",71,0,2023,1,"344","3076.00","39813431","20663288","64179","996","12943.2480494148244473"
"31083",0,"10",70,0,2023,1,"124","779.33","8396587","2989592","9635","829","10774.0637296834901630"
"31083",1,"10",71,0,2023,1,"7","35.00","459185","0","0","1009","13119.5714285714285714"
"31083",2,"10",71,0,2023,1,"4","9.00","116861","0","0","999","12984.5555555555555556"
"31083",3,"10",71,0,2023,1,"14","226.33","2670107","224226","318","907","11797.2326951399116365"
"31083",5,"10",71,0,2023,1,"99","509.00","5150434","2765366","9317","778","10118.7308447937131631"
"31085",0,"10",70,0,2023,1,"35","174.00","1551314","634917","5096","686","8915.5977011494252874"
"31085",1,"10",71,0,2023,1,"3","8.33","91452","0","0","844","10974.2400000000000439"
"31085",2,"10",71,0,2023,1,"2","0.00","0","0","0","0",NULL
"31085",3,"10",71,0,2023,1,"5","78.33","619212","13804","11","608","7904.8340425531914927"
"31085",5,"10",71,0,2023,1,"25","87.33","840650","621113","5085","740","9625.7633587786259579"
"31087",0,"10",70,0,2023,1,"93","655.00","7010480","2663811","6533","823","10703.0229007633587786"
"31087",1,"10",71,0,2023,1,"4","9.33","108418","0","0","894","11616.2142857142857558"
"31087",2,"10",71,0,2023,1,"2","3.00","56574","0","0","1451","18858.0000000000000000"
"31087",3,"10",71,0,2023,1,"14","268.67","2711226","147243","439","776","10091.4119106699751849"
"31087",5,"10",71,0,2023,1,"73","374.00","4134262","2516568","6094","850","11054.1764705882352941"
"31089",0,"10",70,0,2023,1,"526","4186.33","46320514","20363684","96523","851","11064.6979855084003504"
"31089",1,"10",71,0,2023,1,"11","44.33","666320","0","0","1156","15029.7744360902255752"
"31089",2,"10",71,0,2023,1,"8","58.33","748819","0","0","987","12836.8971428571428645"
"31089",3,"10",71,0,2023,1,"29","775.67","8000474","685718","828","793","10314.3197249677696601"
"31089",5,"10",71,0,2023,1,"478","3308.00","36904901","19677966","95695","858","11156.2578597339782346"
"31091",0,"10",70,0,2023,1,"36","244.00","1919309","931685","13407","605","7866.0204918032786885"
"31091",1,"10",71,0,2023,1,"1","3.00","41400","0","0","1062","13800.0000000000000000"
"31091",2,"10",71,0,2023,1,"2","9.00","117113","0","0","1001","13012.5555555555555556"
"31091",3,"10",71,0,2023,1,"3","107.00","712720","125922","75","512","6660.9345794392523364"
