"area_fips","industry_code","own_code","size_code","year_num","quarter_num","yoy_pct_change_employment"
"28055","10","Federal Government","All sizes",2023,1,"166.67"
"28055","10","State Government","All sizes",2023,1,"0.00"
"28055","10","Local Government","All sizes",2023,1,"17.03"
"28055","10","Private","All sizes",2023,1,"-6.60"
"28057","10","Total Covered","All sizes",2023,1,"0.50"
"28057","10","Federal Government","All sizes",2023,1,"14.27"
"28057","10","State Government","All sizes",2023,1,"0.00"
"28057","10","Local Government","All sizes",2023,1,"1.23"
"28057","10","Private","All sizes",2023,1,"0.23"
"28059","10","Total Covered","All sizes",2023,1,"-0.90"
"28059","10","Federal Government","All sizes",2023,1,"7.67"
"28059","10","State Government","All sizes",2023,1,"0.10"
"28059","10","Local Government","All sizes",2023,1,"2.30"
"28059","10","Private","All sizes",2023,1,"-1.90"
"28061","10","Total Covered","All sizes",2023,1,"2.07"
"28061","10","Federal Government","All sizes",2023,1,"-10.57"
"28061","10","State Government","All sizes",2023,1,"0.00"
"28061","10","Local Government","All sizes",2023,1,"3.57"
"28061","10","Private","All sizes",2023,1,"1.83"
"28063","10","Total Covered","All sizes",2023,1,"0.17"
"28063","10","Federal Government","All sizes",2023,1,"13.07"
"28063","10","State Government","All sizes",2023,1,"1.00"
"28063","10","Local Government","All sizes",2023,1,"-1.67"
"28063","10","Private","All sizes",2023,1,"1.60"
"28065","10","Total Covered","All sizes",2023,1,"7.33"
"28065","10","Federal Government","All sizes",2023,1,"-0.03"
"28065","10","State Government","All sizes",2023,1,"-3.60"
"28065","10","Local Government","All sizes",2023,1,"5.27"
"28065","10","Private","All sizes",2023,1,"9.17"
"28067","10","Total Covered","All sizes",2023,1,"11.07"
"28067","10","Federal Government","All sizes",2023,1,"-1.23"
"28067","10","State Government","All sizes",2023,1,"-5.70"
"28067","10","Local Government","All sizes",2023,1,"-4.10"
"28067","10","Private","All sizes",2023,1,"16.30"
"28069","10","Total Covered","All sizes",2023,1,"-1.97"
"28069","10","Federal Government","All sizes",2023,1,"-3.70"
"28069","10","State Government","All sizes",2023,1,"2.53"
"28069","10","Local Government","All sizes",2023,1,"4.23"
"28069","10","Private","All sizes",2023,1,"-5.03"
"28071","10","Total Covered","All sizes",2023,1,"2.70"
"28071","10","Federal Government","All sizes",2023,1,"0.00"
"28071","10","State Government","All sizes",2023,1,"2.63"
"28071","10","Local Government","All sizes",2023,1,"0.83"
"28071","10","Private","All sizes",2023,1,"3.03"
"28073","10","Total Covered","All sizes",2023,1,"0.97"
"28073","10","Federal Government","All sizes",2023,1,"-6.50"
"28073","10","State Government","All sizes",2023,1,"-6.20"
"28073","10","Local Government","All sizes",2023,1,"-0.90"
"28073","10","Private","All sizes",2023,1,"1.30"
"28075","10","Total Covered","All sizes",2023,1,"-1.03"
"28075","10","Federal Government","All sizes",2023,1,"0.23"
"28075","10","State Government","All sizes",2023,1,"2.33"
"28075","10","Local Government","All sizes",2023,1,"-0.33"
"28075","10","Private","All sizes",2023,1,"-1.33"
"28077","10","Total Covered","All sizes",2023,1,"7.40"
"28077","10","Federal Government","All sizes",2023,1,"8.93"
"28077","10","State Government","All sizes",2023,1,"0.00"
"28077","10","Local Government","All sizes",2023,1,"0.10"
"28077","10","Private","All sizes",2023,1,"10.00"
"28079","10","Total Covered","All sizes",2023,1,"5.27"
"28079","10","Federal Government","All sizes",2023,1,"-1.10"
"28079","10","State Government","All sizes",2023,1,"-2.40"
"28079","10","Local Government","All sizes",2023,1,"-1.37"
"28079","10","Private","All sizes",2023,1,"6.57"
"28081","10","Total Covered","All sizes",2023,1,"-1.37"
"28081","10","Federal Government","All sizes",2023,1,"4.07"
"28081","10","State Government","All sizes",2023,1,"1.30"
"28081","10","Local Government","All sizes",2023,1,"0.20"
"28081","10","Private","All sizes",2023,1,"-1.63"
"28083","10","Total Covered","All sizes",2023,1,"-3.10"
"28083","10","Federal Government","All sizes",2023,1,"2.17"
"28083","10","State Government","All sizes",2023,1,"-3.30"
"28083","10","Local Government","All sizes",2023,1,"-8.70"
"28083","10","Private","All sizes",2023,1,"-1.87"
"28085","10","Total Covered","All sizes",2023,1,"-2.43"
"28085","10","Federal Government","All sizes",2023,1,"5.63"
"28085","10","State Government","All sizes",2023,1,"-3.47"
"28085","10","Local Government","All sizes",2023,1,"0.40"
"28085","10","Private","All sizes",2023,1,"-2.80"
"28087","10","Total Covered","All sizes",2023,1,"0.83"
"28087","10","Federal Government","All sizes",2023,1,"0.57"
"28087","10","State Government","All sizes",2023,1,"-0.93"
"28087","10","Local Government","All sizes",2023,1,"3.40"
"28087","10","Private","All sizes",2023,1,"0.63"
"28089","10","Total Covered","All sizes",2023,1,"8.93"
"28089","10","Federal Government","All sizes",2023,1,"-1.90"
"28089","10","State Government","All sizes",2023,1,"0.90"
"28089","10","Local Government","All sizes",2023,1,"0.93"
"28089","10","Private","All sizes",2023,1,"9.67"
"28091","10","Total Covered","All sizes",2023,1,"-3.73"
"28091","10","Federal Government","All sizes",2023,1,"3.07"
"28091","10","State Government","All sizes",2023,1,"2.50"
"28091","10","Local Government","All sizes",2023,1,"-1.73"
"28091","10","Private","All sizes",2023,1,"-4.23"
"28093","10","Total Covered","All sizes",2023,1,"8.30"
"28093","10","Federal Government","All sizes",2023,1,"-6.23"
"28093","10","State Government","All sizes",2023,1,"-2.70"
"28093","10","Local Government","All sizes",2023,1,"12.43"
"28093","10","Private","All sizes",2023,1,"8.07"
"28095","10","Total Covered","All sizes",2023,1,"-9.33"
"28095","10","Federal Government","All sizes",2023,1,"0.57"
"28095","10","State Government","All sizes",2023,1,"-1.07"
"28095","10","Local Government","All sizes",2023,1,"1.33"
"28095","10","Private","All sizes",2023,1,"-11.17"
"28097","10","Total Covered","All sizes",2023,1,"6.50"
"28097","10","Federal Government","All sizes",2023,1,"17.20"
"28097","10","State Government","All sizes",2023,1,"0.00"
"28097","10","Local Government","All sizes",2023,1,"7.10"
"28097","10","Private","All sizes",2023,1,"6.30"
"28099","10","Total Covered","All sizes",2023,1,"0.13"
"28099","10","Federal Government","All sizes",2023,1,"-1.43"
"28099","10","State Government","All sizes",2023,1,"-8.20"
"28099","10","Local Government","All sizes",2023,1,"-0.13"
"28099","10","Private","All sizes",2023,1,"0.60"
"28101","10","Total Covered","All sizes",2023,1,"-6.87"
"28101","10","Federal Government","All sizes",2023,1,"7.50"
"28101","10","State Government","All sizes",2023,1,"-1.23"
"28101","10","Local Government","All sizes",2023,1,"-1.60"
"28101","10","Private","All sizes",2023,1,"-9.27"
"28103","10","Total Covered","All sizes",2023,1,"-0.53"
"28103","10","Federal Government","All sizes",2023,1,"-8.90"
"28103","10","State Government","All sizes",2023,1,"-2.70"
"28103","10","Local Government","All sizes",2023,1,"-0.03"
"28103","10","Private","All sizes",2023,1,"-0.40"
"28105","10","Total Covered","All sizes",2023,1,"0.93"
"28105","10","Federal Government","All sizes",2023,1,"3.03"
"28105","10","State Government","All sizes",2023,1,"4.17"
"28105","10","Local Government","All sizes",2023,1,"0.93"
"28105","10","Private","All sizes",2023,1,"-0.47"
"28107","10","Total Covered","All sizes",2023,1,"-0.93"
"28107","10","Federal Government","All sizes",2023,1,"0.37"
"28107","10","State Government","All sizes",2023,1,"-5.00"
"28107","10","Local Government","All sizes",2023,1,"4.00"
"28107","10","Private","All sizes",2023,1,"-1.63"
"28109","10","Total Covered","All sizes",2023,1,"4.57"
"28109","10","Federal Government","All sizes",2023,1,"9.40"
"28109","10","State Government","All sizes",2023,1,"-8.63"
"28109","10","Local Government","All sizes",2023,1,"0.90"
"28109","10","Private","All sizes",2023,1,"6.10"
"28111","10","Total Covered","All sizes",2023,1,"-7.57"
"28111","10","Federal Government","All sizes",2023,1,"-4.40"
"28111","10","State Government","All sizes",2023,1,"-1.20"
"28111","10","Local Government","All sizes",2023,1,"-0.40"
"28111","10","Private","All sizes",2023,1,"-10.07"
"28113","10","Total Covered","All sizes",2023,1,"2.63"
"28113","10","Federal Government","All sizes",2023,1,"10.93"
"28113","10","State Government","All sizes",2023,1,"-2.93"
"28113","10","Local Government","All sizes",2023,1,"1.47"
"28113","10","Private","All sizes",2023,1,"3.10"
"28115","10","Total Covered","All sizes",2023,1,"-4.90"
"28115","10","Federal Government","All sizes",2023,1,"9.37"
"28115","10","State Government","All sizes",2023,1,"3.33"
"28115","10","Local Government","All sizes",2023,1,"1.43"
"28115","10","Private","All sizes",2023,1,"-5.67"
"28117","10","Total Covered","All sizes",2023,1,"-1.17"
"28117","10","Federal Government","All sizes",2023,1,"-0.60"
"28117","10","State Government","All sizes",2023,1,"-3.53"
"28117","10","Local Government","All sizes",2023,1,"0.73"
"28117","10","Private","All sizes",2023,1,"-1.57"
"28119","10","Total Covered","All sizes",2023,1,"1.73"
"28119","10","Federal Government","All sizes",2023,1,"-6.03"
"28119","10","State Government","All sizes",2023,1,"-2.80"
"28119","10","Local Government","All sizes",2023,1,"-1.47"
"28119","10","Private","All sizes",2023,1,"4.07"
"28121","10","Total Covered","All sizes",2023,1,"4.77"
"28121","10","Federal Government","All sizes",2023,1,"16.30"
"28121","10","State Government","All sizes",2023,1,"0.47"
"28121","10","Local Government","All sizes",2023,1,"1.93"
"28121","10","Private","All sizes",2023,1,"5.13"
"28123","10","Total Covered","All sizes",2023,1,"5.83"
"28123","10","Federal Government","All sizes",2023,1,"2.57"
"28123","10","State Government","All sizes",2023,1,"-3.93"
"28123","10","Local Government","All sizes",2023,1,"3.07"
"28123","10","Private","All sizes",2023,1,"6.27"
"28125","10","Total Covered","All sizes",2023,1,"-2.73"
"28125","10","Federal Government","All sizes",2023,1,"-8.80"
"28125","10","State Government","All sizes",2023,1,"-1.43"
"28125","10","Local Government","All sizes",2023,1,"-9.10"
"28125","10","Private","All sizes",2023,1,"1.40"
"28127","10","Total Covered","All sizes",2023,1,"5.60"
"28127","10","Federal Government","All sizes",2023,1,"2.47"
"28127","10","State Government","All sizes",2023,1,"6.87"
"28127","10","Local Government","All sizes",2023,1,"-2.37"
"28127","10","Private","All sizes",2023,1,"6.97"
"28129","10","Total Covered","All sizes",2023,1,"0.60"
"28129","10","Federal Government","All sizes",2023,1,"0.20"
"28129","10","State Government","All sizes",2023,1,"2.87"
"28129","10","Local Government","All sizes",2023,1,"3.97"
"28129","10","Private","All sizes",2023,1,"-0.33"
"28131","10","Total Covered","All sizes",2023,1,"3.33"
"28131","10","Federal Government","All sizes",2023,1,"-1.87"
"28131","10","State Government","All sizes",2023,1,"2.50"
"28131","10","Local Government","All sizes",2023,1,"-2.17"
"28131","10","Private","All sizes",2023,1,"5.53"
"28133","10","Total Covered","All sizes",2023,1,"4.90"
"28133","10","Federal Government","All sizes",2023,1,"15.80"
"28133","10","State Government","All sizes",2023,1,"5.90"
"28133","10","Local Government","All sizes",2023,1,"-3.43"
"28133","10","Private","All sizes",2023,1,"7.87"
"28135","10","Total Covered","All sizes",2023,1,"3.67"
"28135","10","Federal Government","All sizes",2023,1,"-11.57"
"28135","10","State Government","All sizes",2023,1,"-2.60"
"28135","10","Local Government","All sizes",2023,1,"5.50"
"28135","10","Private","All sizes",2023,1,"3.53"
"28137","10","Total Covered","All sizes",2023,1,"2.97"
"28137","10","Federal Government","All sizes",2023,1,"-1.87"
"28137","10","State Government","All sizes",2023,1,"-6.13"
"28137","10","Local Government","All sizes",2023,1,"8.50"
"28137","10","Private","All sizes",2023,1,"1.40"
"28139","10","Total Covered","All sizes",2023,1,"2.57"
"28139","10","Federal Government","All sizes",2023,1,"10.40"
"28139","10","State Government","All sizes",2023,1,"-9.87"
"28139","10","Local Government","All sizes",2023,1,"1.40"
"28139","10","Private","All sizes",2023,1,"2.87"
"28141","10","Total Covered","All sizes",2023,1,"-0.57"
"28141","10","Federal Government","All sizes",2023,1,"0.07"
"28141","10","State Government","All sizes",2023,1,"2.67"
"28141","10","Local Government","All sizes",2023,1,"2.10"
"28141","10","Private","All sizes",2023,1,"-1.03"
"28143","10","Total Covered","All sizes",2023,1,"3.50"
"28143","10","Federal Government","All sizes",2023,1,"-6.17"
"28143","10","State Government","All sizes",2023,1,"-0.90"
"28143","10","Local Government","All sizes",2023,1,"185.70"
"28143","10","Private","All sizes",2023,1,"-19.13"
"28145","10","Total Covered","All sizes",2023,1,"5.63"
"28145","10","Federal Government","All sizes",2023,1,"4.23"
"28145","10","State Government","All sizes",2023,1,"-3.77"
"28145","10","Local Government","All sizes",2023,1,"0.67"
"28145","10","Private","All sizes",2023,1,"6.30"
"28147","10","Total Covered","All sizes",2023,1,"-5.87"
"28147","10","Federal Government","All sizes",2023,1,"-5.80"
"28147","10","State Government","All sizes",2023,1,"-3.80"
"28147","10","Local Government","All sizes",2023,1,"1.20"
"28147","10","Private","All sizes",2023,1,"-8.00"
"28149","10","Total Covered","All sizes",2023,1,"0.43"
"28149","10","Federal Government","All sizes",2023,1,"3.80"
"28149","10","State Government","All sizes",2023,1,"-7.50"
"28149","10","Local Government","All sizes",2023,1,"-0.33"
"28149","10","Private","All sizes",2023,1,"0.03"
"28151","10","Total Covered","All sizes",2023,1,"-1.27"
"28151","10","Federal Government","All sizes",2023,1,"-1.07"
"28151","10","State Government","All sizes",2023,1,"-2.10"
"28151","10","Local Government","All sizes",2023,1,"-6.87"
"28151","10","Private","All sizes",2023,1,"0.07"
"28153","10","Total Covered","All sizes",2023,1,"-1.73"
"28153","10","Federal Government","All sizes",2023,1,"2.83"
"28153","10","State Government","All sizes",2023,1,"0.80"
"28153","10","Local Government","All sizes",2023,1,"-0.80"
"28153","10","Private","All sizes",2023,1,"-2.17"
"28155","10","Total Covered","All sizes",2023,1,"-0.20"
"28155","10","Federal Government","All sizes",2023,1,"1.77"
"28155","10","State Government","All sizes",2023,1,"-4.80"
"28155","10","Local Government","All sizes",2023,1,"2.70"
"28155","10","Private","All sizes",2023,1,"-1.00"
"28157","10","Total Covered","All sizes",2023,1,"-1.80"
"28157","10","Federal Government","All sizes",2023,1,"-6.67"
"28157","10","State Government","All sizes",2023,1,"2.10"
"28157","10","Local Government","All sizes",2023,1,"-0.20"
"28157","10","Private","All sizes",2023,1,"-2.70"
"28159","10","Total Covered","All sizes",2023,1,"3.23"
"28159","10","Federal Government","All sizes",2023,1,"-3.47"
"28159","10","State Government","All sizes",2023,1,"2.60"
"28159","10","Local Government","All sizes",2023,1,"3.77"
"28159","10","Private","All sizes",2023,1,"3.20"
"28161","10","Total Covered","All sizes",2023,1,"-0.23"
"28161","10","Federal Government","All sizes",2023,1,"-1.13"
"28161","10","State Government","All sizes",2023,1,"4.30"
"28161","10","Local Government","All sizes",2023,1,"8.00"
"28161","10","Private","All sizes",2023,1,"-3.40"
"28163","10","Total Covered","All sizes",2023,1,"3.77"
"28163","10","Federal Government","All sizes",2023,1,"1.73"
"28163","10","State Government","All sizes",2023,1,"-3.23"
"28163","10","Local Government","All sizes",2023,1,"-2.07"
"28163","10","Private","All sizes",2023,1,"6.17"
"28999","10","Total Covered","All sizes",2023,1,"12.17"
"28999","10","Federal Government","All sizes",2023,1,"37.87"
"28999","10","State Government","All sizes",2023,1,"3.43"
"28999","10","Local Government","All sizes",2023,1,"-1.67"
"28999","10","Private","All sizes",2023,1,"12.30"
"29000","10","Total Covered","All sizes",2023,1,"2.50"
"29000","10","Federal Government","All sizes",2023,1,"-1.67"
"29000","10","State Government","All sizes",2023,1,"2.20"
"29000","10","Local Government","All sizes",2023,1,"1.60"
"29000","10","Private","All sizes",2023,1,"2.70"
"29000","10",NULL,"All sizes",2023,1,"1.30"
"29001","10","Total Covered","All sizes",2023,1,"-1.67"
"29001","10","Federal Government","All sizes",2023,1,"1.03"
"29001","10","State Government","All sizes",2023,1,"-0.77"
"29001","10","Local Government","All sizes",2023,1,"0.47"
"29001","10","Private","All sizes",2023,1,"-2.13"
"29003","10","Total Covered","All sizes",2023,1,"-1.57"
"29003","10","Federal Government","All sizes",2023,1,"9.53"
"29003","10","State Government","All sizes",2023,1,"-8.40"
"29003","10","Local Government","All sizes",2023,1,"-0.60"
"29003","10","Private","All sizes",2023,1,"-1.93"
"29005","10","Total Covered","All sizes",2023,1,"-4.67"
"29005","10","Federal Government","All sizes",2023,1,"-3.43"
"29005","10","State Government","All sizes",2023,1,"-5.77"
"29005","10","Local Government","All sizes",2023,1,"2.07"
"29005","10","Private","All sizes",2023,1,"-6.47"
"29007","10","Total Covered","All sizes",2023,1,"-3.57"
"29007","10","Federal Government","All sizes",2023,1,"-4.03"
"29007","10","State Government","All sizes",2023,1,"9.87"
"29007","10","Local Government","All sizes",2023,1,"1.50"
"29007","10","Private","All sizes",2023,1,"-5.40"
"29009","10","Total Covered","All sizes",2023,1,"-1.43"
"29009","10","Federal Government","All sizes",2023,1,"-3.23"
"29009","10","State Government","All sizes",2023,1,"4.53"
"29009","10","Local Government","All sizes",2023,1,"-1.97"
"29009","10","Private","All sizes",2023,1,"-1.43"
"29011","10","Total Covered","All sizes",2023,1,"4.03"
"29011","10","Federal Government","All sizes",2023,1,"-6.93"
"29011","10","State Government","All sizes",2023,1,"13.20"
"29011","10","Local Government","All sizes",2023,1,"6.50"
"29011","10","Private","All sizes",2023,1,"3.53"
"29013","10","Total Covered","All sizes",2023,1,"0.73"
"29013","10","Federal Government","All sizes",2023,1,"-9.17"
"29013","10","State Government","All sizes",2023,1,"2.37"
"29013","10","Local Government","All sizes",2023,1,"-0.53"
"29013","10","Private","All sizes",2023,1,"1.47"
"29015","10","Total Covered","All sizes",2023,1,"4.20"
"29015","10","Federal Government","All sizes",2023,1,"2.07"
"29015","10","State Government","All sizes",2023,1,"6.50"
"29015","10","Local Government","All sizes",2023,1,"7.27"
"29015","10","Private","All sizes",2023,1,"3.13"
"29017","10","Total Covered","All sizes",2023,1,"-0.53"
"29017","10","Federal Government","All sizes",2023,1,"6.40"
"29017","10","State Government","All sizes",2023,1,"-4.40"
"29017","10","Local Government","All sizes",2023,1,"0.87"
"29017","10","Private","All sizes",2023,1,"-1.00"
"29019","10","Total Covered","All sizes",2023,1,"2.67"
"29019","10","Federal Government","All sizes",2023,1,"0.50"
"29019","10","State Government","All sizes",2023,1,"2.33"
"29019","10","Local Government","All sizes",2023,1,"1.53"
"29019","10","Private","All sizes",2023,1,"3.00"
"29021","10","Total Covered","All sizes",2023,1,"2.10"
"29021","10","Federal Government","All sizes",2023,1,"-1.40"
"29021","10","State Government","All sizes",2023,1,"-0.23"
"29021","10","Local Government","All sizes",2023,1,"4.40"
"29021","10","Private","All sizes",2023,1,"2.07"
"29023","10","Total Covered","All sizes",2023,1,"-1.50"
"29023","10","Federal Government","All sizes",2023,1,"3.20"
"29023","10","State Government","All sizes",2023,1,"2.77"
"29023","10","Local Government","All sizes",2023,1,"0.67"
"29023","10","Private","All sizes",2023,1,"-2.23"
"29025","10","Total Covered","All sizes",2023,1,"1.37"
"29025","10","Federal Government","All sizes",2023,1,"7.77"
"29025","10","State Government","All sizes",2023,1,"6.83"
"29025","10","Local Government","All sizes",2023,1,"7.80"
"29025","10","Private","All sizes",2023,1,"-1.87"
"29027","10","Total Covered","All sizes",2023,1,"-0.93"
"29027","10","Federal Government","All sizes",2023,1,"10.90"
"29027","10","State Government","All sizes",2023,1,"12.27"
"29027","10","Local Government","All sizes",2023,1,"-0.60"
"29027","10","Private","All sizes",2023,1,"-3.00"
"29029","10","Total Covered","All sizes",2023,1,"4.17"
"29029","10","Federal Government","All sizes",2023,1,"-5.37"
"29029","10","State Government","All sizes",2023,1,"1.17"
"29029","10","Local Government","All sizes",2023,1,"1.60"
"29029","10","Private","All sizes",2023,1,"4.57"
"29031","10","Total Covered","All sizes",2023,1,"2.20"
"29031","10","Federal Government","All sizes",2023,1,"13.67"
"29031","10","State Government","All sizes",2023,1,"-3.40"
"29031","10","Local Government","All sizes",2023,1,"2.03"
"29031","10","Private","All sizes",2023,1,"2.37"
"29033","10","Total Covered","All sizes",2023,1,"6.43"
"29033","10","Federal Government","All sizes",2023,1,"3.33"
"29033","10","State Government","All sizes",2023,1,"-4.57"
"29033","10","Local Government","All sizes",2023,1,"2.30"
"29033","10","Private","All sizes",2023,1,"7.83"
"29035","10","Total Covered","All sizes",2023,1,"-4.27"
"29035","10","Federal Government","All sizes",2023,1,"8.43"
"29035","10","State Government","All sizes",2023,1,"4.57"
"29035","10","Local Government","All sizes",2023,1,"4.60"
"29035","10","Private","All sizes",2023,1,"-7.77"
"29037","10","Total Covered","All sizes",2023,1,"0.67"
"29037","10","Federal Government","All sizes",2023,1,"21.13"
"29037","10","State Government","All sizes",2023,1,"2.70"
"29037","10","Local Government","All sizes",2023,1,"2.73"
"29037","10","Private","All sizes",2023,1,"0.03"
"29039","10","Total Covered","All sizes",2023,1,"2.43"
"29039","10","Federal Government","All sizes",2023,1,"-1.37"
"29039","10","State Government","All sizes",2023,1,"14.57"
"29039","10","Local Government","All sizes",2023,1,"-2.57"
"29039","10","Private","All sizes",2023,1,"3.13"
"29041","10","Total Covered","All sizes",2023,1,"-1.60"
"29041","10","Federal Government","All sizes",2023,1,"-6.93"
"29041","10","State Government","All sizes",2023,1,"15.47"
"29041","10","Local Government","All sizes",2023,1,"4.40"
"29041","10","Private","All sizes",2023,1,"-3.63"
"29043","10","Total Covered","All sizes",2023,1,"3.40"
"29043","10","Federal Government","All sizes",2023,1,"4.27"
"29043","10","State Government","All sizes",2023,1,"1.40"
"29043","10","Local Government","All sizes",2023,1,"3.60"
"29043","10","Private","All sizes",2023,1,"3.40"
"29045","10","Total Covered","All sizes",2023,1,"1.90"
"29045","10","Federal Government","All sizes",2023,1,"-17.73"
"29045","10","State Government","All sizes",2023,1,"-8.53"
"29045","10","Local Government","All sizes",2023,1,"3.47"
"29045","10","Private","All sizes",2023,1,"2.27"
"29047","10","Total Covered","All sizes",2023,1,"2.70"
"29047","10","Federal Government","All sizes",2023,1,"4.23"
"29047","10","State Government","All sizes",2023,1,"6.87"
"29047","10","Local Government","All sizes",2023,1,"3.07"
"29047","10","Private","All sizes",2023,1,"2.63"
"29049","10","Total Covered","All sizes",2023,1,"1.37"
"29049","10","Federal Government","All sizes",2023,1,"5.00"
"29049","10","State Government","All sizes",2023,1,"3.73"
"29049","10","Local Government","All sizes",2023,1,"2.60"
"29049","10","Private","All sizes",2023,1,"0.90"
"29051","10","Total Covered","All sizes",2023,1,"2.83"
"29051","10","Federal Government","All sizes",2023,1,"-0.67"
"29051","10","State Government","All sizes",2023,1,"2.83"
"29051","10","Local Government","All sizes",2023,1,"0.90"
"29051","10","Private","All sizes",2023,1,"3.07"
"29053","10","Total Covered","All sizes",2023,1,"1.60"
"29053","10","Federal Government","All sizes",2023,1,"-0.63"
"29053","10","State Government","All sizes",2023,1,"4.57"
"29053","10","Local Government","All sizes",2023,1,"-2.10"
"29053","10","Private","All sizes",2023,1,"2.33"
"29055","10","Total Covered","All sizes",2023,1,"-2.37"
"29055","10","Federal Government","All sizes",2023,1,"4.17"
"29055","10","State Government","All sizes",2023,1,"6.03"
"29055","10","Local Government","All sizes",2023,1,"-0.37"
"29055","10","Private","All sizes",2023,1,"-2.80"
"29057","10","Total Covered","All sizes",2023,1,"-1.27"
"29057","10","Federal Government","All sizes",2023,1,"5.37"
"29057","10","State Government","All sizes",2023,1,"-1.77"
"29057","10","Local Government","All sizes",2023,1,"-7.53"
"29057","10","Private","All sizes",2023,1,"1.07"
"29059","10","Total Covered","All sizes",2023,1,"2.60"
"29059","10","Federal Government","All sizes",2023,1,"0.00"
"29059","10","State Government","All sizes",2023,1,"10.10"
"29059","10","Local Government","All sizes",2023,1,"-18.87"
"29059","10","Private","All sizes",2023,1,"9.33"
"29061","10","Total Covered","All sizes",2023,1,"6.83"
"29061","10","Federal Government","All sizes",2023,1,"11.33"
"29061","10","State Government","All sizes",2023,1,"2.50"
"29061","10","Local Government","All sizes",2023,1,"1.67"
"29061","10","Private","All sizes",2023,1,"9.17"
"29063","10","Total Covered","All sizes",2023,1,"-3.13"
"29063","10","Federal Government","All sizes",2023,1,"-4.17"
"29063","10","State Government","All sizes",2023,1,"-7.90"
"29063","10","Local Government","All sizes",2023,1,"-2.77"
"29063","10","Private","All sizes",2023,1,"-2.23"
"29065","10","Total Covered","All sizes",2023,1,"0.20"
"29065","10","Federal Government","All sizes",2023,1,"-3.37"
"29065","10","State Government","All sizes",2023,1,"2.97"
"29065","10","Local Government","All sizes",2023,1,"0.13"
"29065","10","Private","All sizes",2023,1,"0.17"
"29067","10","Total Covered","All sizes",2023,1,"3.93"
"29067","10","Federal Government","All sizes",2023,1,"1.87"
"29067","10","State Government","All sizes",2023,1,"13.33"
"29067","10","Local Government","All sizes",2023,1,"-1.37"
"29067","10","Private","All sizes",2023,1,"4.87"
"29069","10","Total Covered","All sizes",2023,1,"-0.53"
"29069","10","Federal Government","All sizes",2023,1,"-1.93"
"29069","10","State Government","All sizes",2023,1,"1.87"
"29069","10","Local Government","All sizes",2023,1,"-2.83"
"29069","10","Private","All sizes",2023,1,"-0.13"
"29071","10","Total Covered","All sizes",2023,1,"2.17"
"29071","10","Federal Government","All sizes",2023,1,"1.77"
"29071","10","State Government","All sizes",2023,1,"0.63"
"29071","10","Local Government","All sizes",2023,1,"1.27"
"29071","10","Private","All sizes",2023,1,"2.33"
"29073","10","Total Covered","All sizes",2023,1,"1.97"
"29073","10","Federal Government","All sizes",2023,1,"-1.33"
"29073","10","State Government","All sizes",2023,1,"-2.83"
"29073","10","Local Government","All sizes",2023,1,"-1.03"
"29073","10","Private","All sizes",2023,1,"2.70"
"29075","10","Total Covered","All sizes",2023,1,"-1.93"
"29075","10","Federal Government","All sizes",2023,1,"-5.07"
"29075","10","State Government","All sizes",2023,1,"-7.73"
"29075","10","Local Government","All sizes",2023,1,"8.40"
"29075","10","Private","All sizes",2023,1,"-4.00"
"29077","10","Total Covered","All sizes",2023,1,"2.33"
"29077","10","Federal Government","All sizes",2023,1,"-0.60"
"29077","10","State Government","All sizes",2023,1,"1.13"
"29077","10","Local Government","All sizes",2023,1,"-0.30"
"29077","10","Private","All sizes",2023,1,"2.67"
"29079","10","Total Covered","All sizes",2023,1,"1.07"
"29079","10","Federal Government","All sizes",2023,1,"-5.50"
"29079","10","State Government","All sizes",2023,1,"8.97"
"29079","10","Local Government","All sizes",2023,1,"1.43"
"29079","10","Private","All sizes",2023,1,"0.83"
"29081","10","Total Covered","All sizes",2023,1,"1.63"
"29081","10","Federal Government","All sizes",2023,1,"5.30"
"29081","10","State Government","All sizes",2023,1,"-12.73"
"29081","10","Local Government","All sizes",2023,1,"0.90"
"29081","10","Private","All sizes",2023,1,"2.27"
"29083","10","Total Covered","All sizes",2023,1,"2.53"
"29083","10","Federal Government","All sizes",2023,1,"6.87"
"29083","10","State Government","All sizes",2023,1,"4.83"
"29083","10","Local Government","All sizes",2023,1,"5.47"
"29083","10","Private","All sizes",2023,1,"1.57"
"29085","10","Total Covered","All sizes",2023,1,"10.83"
"29085","10","Federal Government","All sizes",2023,1,"20.40"
"29085","10","State Government","All sizes",2023,1,"-4.97"
"29085","10","Local Government","All sizes",2023,1,"50.90"
"29085","10","Private","All sizes",2023,1,"0.00"
"29087","10","Total Covered","All sizes",2023,1,"5.80"
"29087","10","Federal Government","All sizes",2023,1,"-13.60"
"29087","10","State Government","All sizes",2023,1,"-1.27"
"29087","10","Local Government","All sizes",2023,1,"4.43"
"29087","10","Private","All sizes",2023,1,"7.13"
"29089","10","Total Covered","All sizes",2023,1,"-1.90"
"29089","10","Federal Government","All sizes",2023,1,"-6.63"
"29089","10","State Government","All sizes",2023,1,"11.83"
"29089","10","Local Government","All sizes",2023,1,"-0.37"
"29089","10","Private","All sizes",2023,1,"-2.30"
"29091","10","Total Covered","All sizes",2023,1,"2.57"
"29091","10","Federal Government","All sizes",2023,1,"-1.50"
"29091","10","State Government","All sizes",2023,1,"1.37"
